process,temp,supply,control,corner name,iref
ss,110,1.0,0.9,"ss,110,1.0",8.505009e+01
sf,-40,0.9,0.9,"sf,-40,0.9",4.613298e-02
sf,-30,0.9,0.9,"sf,-30,0.9",6.727745e-02
ss,110,0.9,0.9,"ss,110,0.9",7.414127e-01
sf,-30,1.0,0.9,"sf,-30,1.0",4.202876e-02
sf,-40,1.1,0.9,"sf,-40,1.1",3.716909e-01
ss,100,1.1,0.9,"ss,100,1.1",8.654878e+01
ss,90,0.9,0.9,"ss,90,0.9",2.349823e+00
sf,-20,1.0,0.9,"sf,-20,1.0",9.945303e-02
sf,-20,1.1,0.9,"sf,-20,1.1",3.073044e-02
sf,-10,0.9,0.9,"sf,-10,0.9",1.167621e-01
ss,120,0.9,0.9,"ss,120,0.9",8.307098e+01
sf,-10,1.0,0.9,"sf,-10,1.0",2.007636e+01
ss,60,1.0,0.9,"ss,60,1.0",9.371801e-02
ss,50,1.1,0.9,"ss,50,1.1",8.786783e+01
ss,-20,1.1,0.9,"ss,-20,1.1",2.243027e-02
ss,40,1.1,0.9,"ss,40,1.1",3.346976e-02
ss,10,1.1,0.9,"ss,10,1.1",3.824061e-02
ss,20,1.1,0.9,"ss,20,1.1",3.047147e-02
ss,-10,0.9,0.9,"ss,-10,0.9",3.812906e-02
ss,-30,0.9,0.9,"ss,-30,0.9",1.828645e-03
ss,20,0.9,0.9,"ss,20,0.9",3.449891e-01
ss,10,0.9,0.9,"ss,10,0.9",8.360740e-02
ss,40,1.0,0.9,"ss,40,1.0",3.173859e-02
ss,-40,1.0,0.9,"ss,-40,1.0",2.868509e-02
ss,0,1.0,0.9,"ss,0,1.0",4.843586e-02
ss,0,0.9,0.9,"ss,0,0.9",5.789746e-02
ss,30,1.1,0.9,"ss,30,1.1",3.452222e-02
ss,60,0.9,0.9,"ss,60,0.9",6.378953e-02
ss,10,1.0,0.9,"ss,10,1.0",3.766494e-02
ss,-10,1.0,0.9,"ss,-10,1.0",1.531071e-01
ss,20,1.0,0.9,"ss,20,1.0",3.397294e-02
ss,-30,1.0,0.9,"ss,-30,1.0",5.288237e-02
ss,0,1.1,0.9,"ss,0,1.1",2.633948e-02
ss,40,0.9,0.9,"ss,40,0.9",7.071861e-01
ss,-40,0.9,0.9,"ss,-40,0.9",7.455212e-04
ss,-30,1.1,0.9,"ss,-30,1.1",3.336969e-02
ss,-20,1.0,0.9,"ss,-20,1.0",1.460584e-01
ss,30,1.0,0.9,"ss,30,1.0",3.216406e-02
ss,-40,1.1,0.9,"ss,-40,1.1",6.796650e-02
ss,50,0.9,0.9,"ss,50,0.9",8.504956e+01
ss,30,0.9,0.9,"ss,30,0.9",2.542128e-01
ss,-10,1.1,0.9,"ss,-10,1.1",2.481797e-02
ss,50,1.0,0.9,"ss,50,1.0",3.570205e-02
fs,40,0.9,0.9,"fs,40,0.9",8.547833e+01
sf,0,0.9,0.9,"sf,0,0.9",1.597949e-01
sf,0,1.0,0.9,"sf,0,1.0",4.508006e+01
sf,110,1.1,0.9,"sf,110,1.1",8.641210e+01
sf,110,1.0,0.9,"sf,110,1.0",8.514302e+01
sf,120,1.1,0.9,"sf,120,1.1",8.594886e+01
fs,-40,0.9,0.9,"fs,-40,0.9",8.305974e+01
fs,-40,1.1,0.9,"fs,-40,1.1",9.096309e+01
sf,120,1.0,0.9,"sf,120,1.0",8.465563e+01
sf,120,0.9,0.9,"sf,120,0.9",1.693767e+00
fs,-30,0.9,0.9,"fs,-30,0.9",8.706761e+01
fs,-30,1.0,0.9,"fs,-30,1.0",8.786713e+01
fs,-40,1.0,0.9,"fs,-40,1.0",8.785796e+01
fs,-20,0.9,0.9,"fs,-20,0.9",8.525290e+01
fs,-10,1.1,0.9,"fs,-10,1.1",9.571485e+01
fs,-10,0.9,0.9,"fs,-10,0.9",9.646129e+01
sf,110,0.9,0.9,"sf,110,0.9",5.389243e+00
fs,0,1.0,0.9,"fs,0,1.0",8.763853e+01
fs,10,0.9,0.9,"fs,10,0.9",8.625461e+01
fs,20,0.9,0.9,"fs,20,0.9",8.612527e+01
fs,-20,1.1,0.9,"fs,-20,1.1",9.912239e+01
fs,10,1.1,0.9,"fs,10,1.1",9.435101e+01
fs,10,1.0,0.9,"fs,10,1.0",8.741130e+01
fs,0,0.9,0.9,"fs,0,0.9",8.630886e+01
fs,-10,1.0,0.9,"fs,-10,1.0",8.766801e+01
fs,-20,1.0,0.9,"fs,-20,1.0",8.775020e+01
fs,0,1.1,0.9,"fs,0,1.1",9.372162e+01
fs,20,1.0,0.9,"fs,20,1.0",8.726499e+01
fs,30,0.9,0.9,"fs,30,0.9",8.577050e+01
fs,20,1.1,0.9,"fs,20,1.1",9.328448e+01
fs,30,1.1,0.9,"fs,30,1.1",9.163130e+01
fs,-30,1.1,0.9,"fs,-30,1.1",9.376570e+01
sf,-10,1.1,0.9,"sf,-10,1.1",4.532718e-02
sf,100,1.1,0.9,"sf,100,1.1",8.682999e+01
sf,100,1.0,0.9,"sf,100,1.0",8.557296e+01
sf,0,1.1,0.9,"sf,0,1.1",2.482812e-02
sf,10,1.0,0.9,"sf,10,1.0",4.591846e-02
sf,10,0.9,0.9,"sf,10,0.9",1.600535e+00
sf,60,0.9,0.9,"sf,60,0.9",8.508318e+01
sf,10,1.1,0.9,"sf,10,1.1",3.060124e-02
sf,20,0.9,0.9,"sf,20,0.9",8.392588e+01
sf,20,1.0,0.9,"sf,20,1.0",5.273796e-02
sf,20,1.1,0.9,"sf,20,1.1",4.654362e-02
sf,60,1.0,0.9,"sf,60,1.0",1.631428e-01
sf,50,0.9,0.9,"sf,50,0.9",7.820378e-02
sf,80,0.9,0.9,"sf,80,0.9",1.689318e-01
sf,30,0.9,0.9,"sf,30,0.9",8.840491e+01
sf,40,0.9,0.9,"sf,40,0.9",3.496537e+00
sf,100,0.9,0.9,"sf,100,0.9",1.008504e+00
sf,70,1.1,0.9,"sf,70,1.1",1.372137e-01
sf,70,0.9,0.9,"sf,70,0.9",1.497291e-01
sf,70,1.0,0.9,"sf,70,1.0",8.665035e+01
sf,30,1.1,0.9,"sf,30,1.1",2.034693e-01
sf,40,1.0,0.9,"sf,40,1.0",2.034291e-01
sf,80,1.0,0.9,"sf,80,1.0",5.322326e-01
sf,40,1.1,0.9,"sf,40,1.1",6.267162e-02
sf,60,1.1,0.9,"sf,60,1.1",8.809187e+01
sf,30,1.0,0.9,"sf,30,1.0",7.930995e-02
sf,50,1.0,0.9,"sf,50,1.0",2.285718e-01
sf,80,1.1,0.9,"sf,80,1.1",8.754556e+01
sf,90,0.9,0.9,"sf,90,0.9",2.123562e-01
sf,90,1.0,0.9,"sf,90,1.0",8.596585e+01
sf,90,1.1,0.9,"sf,90,1.1",8.716580e+01
sf,50,1.1,0.9,"sf,50,1.1",8.628507e-02
tt,120,1.1,0.9,"tt,120,1.1",8.623636e+01
