process,temp,supply,control,corner name,bgr_tran_02_sat_check,bgr_tran_13_sat_check,bgr_tran_14_sat_check,bgr_tran_15_sat_check,bgr_tran_16_sat_check,bgr_tran_17_sat_check,bgr_tran_18_sat_check,bgr_tran_22_sat_check,bgr_tran_24_sat_check,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
fs,-40,1.1,0.3,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.068676,True,2.350239,
fs,-40,1.1,0.4,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.088446,True,2.381125,
fs,-40,1.1,0.5,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.138342,True,2.407384,
fs,-40,1.1,0.6,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.211614,True,2.430472,
fs,-40,1.1,0.7,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.291738,True,2.454271,
fs,-40,1.1,0.8,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.36911,True,2.479212,
fs,-40,1.1,0.9,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.443358,True,2.503968,
fs,-40,1.1,1.0,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.511206,True,2.529667,
fs,-40,1.1,1.1,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.568748,True,2.551944,
fs,-40,1.1,1.2,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.61712,True,2.570491,
fs,-40,1.1,1.3,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.650504,True,2.582252,
fs,-40,1.1,1.4,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.668194,True,2.587165,
fs,-40,1.1,1.5,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.675066,True,2.589677,
fs,-40,1.1,1.6,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.677262,True,2.589679,
fs,-40,1.1,1.7,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.677896,True,2.589896,
fs,-40,1.1,1.8,"fs,-40,1.1",True,True,True,True,True,True,True,True,True,1.859166e+01,1.442486e+01,1.147388e+00,1.147388e+00,2.294775e+00,True,True,True,5.3748,8.372778e-01,8.372778e-01,3.678102,True,2.590691,
fs,125,0.9,0.0,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.885848e-11,False,0,
fs,125,0.9,0.1,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.970617e-10,False,0,"fs,125,1.62"
fs,125,0.9,0.2,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.2972978e-10,False,0,
fs,125,0.9,0.3,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,2.32188e-07,False,0,
fs,125,0.9,0.4,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,2.800344e-06,False,0,
fs,125,0.9,0.5,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,5.200284e-11,False,0,
fs,125,0.9,0.6,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,1.6595858e-10,False,0,
fs,125,0.9,0.7,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.19569162,False,0,
fs,125,0.9,0.8,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.2621746,False,0,
fs,125,0.9,0.9,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.04494022,False,0,
fs,125,0.9,1.0,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,6.736296e-08,False,0,
fs,125,0.9,1.1,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.613954e-11,False,0,
fs,125,0.9,1.2,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,3.413482e-06,False,0,
fs,125,0.9,1.3,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.3459628,False,0,
fs,125,0.9,1.4,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,0.041679,False,0,
fs,125,0.9,1.5,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.101722e-05,False,0,
fs,125,0.9,1.6,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.5411e-11,False,0,
fs,125,0.9,1.7,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,4.99567e-11,False,0,
fs,125,0.9,1.8,"fs,125,0.9",True,True,True,True,True,True,True,True,True,1.818935e+00,1.150667e+00,1.070771e-01,1.070771e-01,2.141549e-01,True,True,True,0.4914,6.037165e-01,6.037165e-01,2.162352e-10,False,0,
fs,125,1.0,0.0,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.68285,True,2.25732,
fs,125,1.0,0.1,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.662788,True,2.286515,
fs,125,1.0,0.2,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.64971,True,2.320956,
fs,125,1.0,0.3,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.64558,True,2.358439,
fs,125,1.0,0.4,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.6552,True,2.397074,
fs,125,1.0,0.5,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.682614,True,2.432911,
fs,125,1.0,0.6,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.728186,True,2.464765,
fs,125,1.0,0.7,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.786078,True,2.492821,
fs,125,1.0,0.8,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.847706,True,2.517448,
fs,125,1.0,0.9,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.906292,True,2.539602,
fs,125,1.0,1.0,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.957406,True,2.557668,
fs,125,1.0,1.1,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,2.998124,True,2.571991,
fs,125,1.0,1.2,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.02718,True,2.581616,
fs,125,1.0,1.3,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.045554,True,2.588073,
fs,125,1.0,1.4,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.055908,True,2.591477,
fs,125,1.0,1.5,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.06127,True,2.592953,
fs,125,1.0,1.6,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.063908,True,2.593377,
fs,125,1.0,1.7,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.065188,True,2.594381,
fs,125,1.0,1.8,"fs,125,1.0",True,True,True,True,True,True,True,True,True,1.236541e+01,8.778698e+00,1.040405e+00,1.040405e+00,2.080810e+00,True,True,True,4.7646,7.527312e-01,7.527312e-01,3.065812,True,2.594617,
fs,125,1.1,0.0,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.839634,True,2.235422,
fs,125,1.1,0.1,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.814484,True,2.262431,
fs,125,1.1,0.2,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.79901,True,2.294463,
fs,125,1.1,0.3,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.791066,True,2.32893,
fs,125,1.1,0.4,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.798066,True,2.364336,
fs,125,1.1,0.5,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.824912,True,2.397745,
fs,125,1.1,0.6,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.8716,True,2.428162,
fs,125,1.1,0.7,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,2.933684,True,2.454727,
fs,125,1.1,0.8,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.002464,True,2.478216,
fs,125,1.1,0.9,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.070618,True,2.500379,
fs,125,1.1,1.0,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.13374,True,2.519589,
fs,125,1.1,1.1,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.18799,True,2.536054,
fs,125,1.1,1.2,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.231082,True,2.549281,
fs,125,1.1,1.3,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.262014,True,2.558189,
fs,125,1.1,1.4,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.281762,True,2.563756,
fs,125,1.1,1.5,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.292992,True,2.566789,
fs,125,1.1,1.6,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.298856,True,2.568367,
fs,125,1.1,1.7,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.301756,True,2.569179,
fs,125,1.1,1.8,"fs,125,1.1",True,True,True,True,True,True,True,True,True,1.341921e+01,9.591693e+00,1.173167e+00,1.173167e+00,2.346334e+00,True,True,True,5.346,7.627109e-01,7.627109e-01,3.303174,True,2.569495,
fs,27,0.9,0.0,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.749474,True,2.299291,
fs,27,0.9,0.1,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.733548,True,2.334623,
fs,27,0.9,0.2,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.721758,True,2.374649,
fs,27,0.9,0.3,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.723612,True,2.416385,
fs,27,0.9,0.4,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.733264,True,2.455921,
fs,27,0.9,0.5,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.774974,True,2.491367,
fs,27,0.9,0.6,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.828882,True,2.52233,
fs,27,0.9,0.7,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.888594,True,2.550869,
fs,27,0.9,0.8,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.946876,True,2.577783,
fs,27,0.9,0.9,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,2.98916,True,2.601388,
fs,27,0.9,1.0,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.027762,True,2.620096,
fs,27,0.9,1.1,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.050144,True,2.632003,
fs,27,0.9,1.2,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.060482,True,2.637824,
fs,27,0.9,1.3,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.061196,True,2.640606,
fs,27,0.9,1.4,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.064852,True,2.641787,
fs,27,0.9,1.5,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.07025,True,2.642222,
fs,27,0.9,1.6,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.066806,True,2.642114,
fs,27,0.9,1.7,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.072276,True,2.642327,
fs,27,0.9,1.8,"fs,27,0.9",True,True,True,True,True,True,True,True,True,1.301519e+01,9.486397e+00,8.391426e-01,8.391426e-01,1.678285e+00,True,True,True,4.005,7.830543e-01,7.830543e-01,3.067456,True,2.642192,
fs,27,1.0,0.0,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.940128,True,2.253037,
fs,27,1.0,0.1,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.92033,True,2.284311,
fs,27,1.0,0.2,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.907172,True,2.318086,
fs,27,1.0,0.3,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.902498,True,2.353651,
fs,27,1.0,0.4,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.919092,True,2.388081,
fs,27,1.0,0.5,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,2.956538,True,2.418838,
fs,27,1.0,0.6,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.016806,True,2.446062,
fs,27,1.0,0.7,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.086946,True,2.471314,
fs,27,1.0,0.8,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.158766,True,2.496406,
fs,27,1.0,0.9,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.2245,True,2.520809,
fs,27,1.0,1.0,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.280818,True,2.544959,
fs,27,1.0,1.1,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.324558,True,2.564623,
fs,27,1.0,1.2,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.35503,True,2.57918,
fs,27,1.0,1.3,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.373354,True,2.586581,
fs,27,1.0,1.4,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.382478,True,2.591039,
fs,27,1.0,1.5,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.386358,True,2.591892,
fs,27,1.0,1.6,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.387844,True,2.592385,
fs,27,1.0,1.7,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.388362,True,2.593567,
fs,27,1.0,1.8,"fs,27,1.0",True,True,True,True,True,True,True,True,True,1.584441e+01,1.169807e+01,1.116951e+00,1.116951e+00,2.233901e+00,True,True,True,5.2056000000000004,8.017376e-01,8.017376e-01,3.388584,True,2.593056,
fs,27,1.1,0.0,"fs,27,1.1",True,True,True,True,True,True,True,True,True,1.652406e+01,1.224185e+01,1.191177e+00,1.191177e+00,2.382353e+00,True,True,True,5.5026,8.061858e-01,8.061858e-01,3.017746,True,2.239929,
fs,27,1.1,0.1,"fs,27,1.1",True,True,True,True,True,True,True,True,True,1.652406e+01,1.224185e+01,1.191177e+00,1.191177e+00,2.382353e+00,True,True,True,5.5026,8.061858e-01,8.061858e-01,2.998262,True,2.269274,
