 time       v(up)      v(dn)      v(FB)      v(REF)    
 2.338e-07  4.019e-06  4.019e-06  1.800e+00  1.800e+00 
 2.338e-07  4.119e-06  4.119e-06  1.800e+00  1.800e+00 
 2.338e-07  4.015e-06  4.015e-06  1.800e+00  1.800e+00 
 2.338e-07  4.115e-06  4.115e-06  1.800e+00  1.800e+00 
 2.338e-07  4.012e-06  4.012e-06  1.800e+00  1.800e+00 
 2.338e-07  4.111e-06  4.111e-06  1.800e+00  1.800e+00 
 2.338e-07  4.008e-06  4.008e-06  1.800e+00  1.800e+00 
 2.339e-07  4.107e-06  4.107e-06  1.800e+00  1.800e+00 
 2.339e-07  4.005e-06  4.005e-06  1.800e+00  1.800e+00 
 2.339e-07  4.103e-06  4.103e-06  1.800e+00  1.800e+00 
 2.339e-07  4.001e-06  4.001e-06  1.800e+00  1.800e+00 
 2.339e-07  4.099e-06  4.099e-06  1.800e+00  1.800e+00 
 2.339e-07  3.998e-06  3.998e-06  1.800e+00  1.800e+00 
 2.339e-07  4.096e-06  4.096e-06  1.800e+00  1.800e+00 
 2.339e-07  3.994e-06  3.994e-06  1.800e+00  1.800e+00 
 2.339e-07  4.092e-06  4.092e-06  1.800e+00  1.800e+00 
 2.339e-07  3.991e-06  3.991e-06  1.800e+00  1.800e+00 
 2.340e-07  4.088e-06  4.088e-06  1.800e+00  1.800e+00 
 2.340e-07  3.988e-06  3.988e-06  1.800e+00  1.800e+00 
 2.340e-07  4.084e-06  4.084e-06  1.800e+00  1.800e+00 
 2.340e-07  3.984e-06  3.984e-06  1.800e+00  1.800e+00 
 2.340e-07  4.080e-06  4.080e-06  1.800e+00  1.800e+00 
 2.340e-07  3.981e-06  3.981e-06  1.800e+00  1.800e+00 
 2.340e-07  4.076e-06  4.076e-06  1.800e+00  1.800e+00 
 2.340e-07  3.977e-06  3.977e-06  1.800e+00  1.800e+00 
 2.340e-07  4.073e-06  4.073e-06  1.800e+00  1.800e+00 
 2.340e-07  3.974e-06  3.974e-06  1.800e+00  1.800e+00 
 2.341e-07  4.069e-06  4.069e-06  1.800e+00  1.800e+00 
 2.341e-07  3.970e-06  3.970e-06  1.800e+00  1.800e+00 
 2.341e-07  4.065e-06  4.065e-06  1.800e+00  1.800e+00 
 2.341e-07  3.967e-06  3.967e-06  1.800e+00  1.800e+00 
 2.341e-07  4.061e-06  4.061e-06  1.800e+00  1.800e+00 
 2.341e-07  3.963e-06  3.963e-06  1.800e+00  1.800e+00 
 2.341e-07  4.058e-06  4.058e-06  1.800e+00  1.800e+00 
 2.341e-07  3.960e-06  3.960e-06  1.800e+00  1.800e+00 
 2.341e-07  4.054e-06  4.054e-06  1.800e+00  1.800e+00 
 2.341e-07  3.957e-06  3.957e-06  1.800e+00  1.800e+00 
 2.342e-07  4.050e-06  4.050e-06  1.800e+00  1.800e+00 
 2.342e-07  3.953e-06  3.953e-06  1.800e+00  1.800e+00 
 2.342e-07  4.046e-06  4.046e-06  1.800e+00  1.800e+00 
 2.342e-07  3.950e-06  3.950e-06  1.800e+00  1.800e+00 
 2.342e-07  4.043e-06  4.043e-06  1.800e+00  1.800e+00 
 2.342e-07  3.946e-06  3.946e-06  1.800e+00  1.800e+00 
 2.342e-07  4.039e-06  4.039e-06  1.800e+00  1.800e+00 
 2.342e-07  3.943e-06  3.943e-06  1.800e+00  1.800e+00 
 2.342e-07  4.035e-06  4.035e-06  1.800e+00  1.800e+00 
 2.342e-07  3.940e-06  3.940e-06  1.800e+00  1.800e+00 
 2.343e-07  4.031e-06  4.031e-06  1.800e+00  1.800e+00 
 2.343e-07  3.936e-06  3.936e-06  1.800e+00  1.800e+00 
 2.343e-07  4.028e-06  4.028e-06  1.800e+00  1.800e+00 
 2.343e-07  3.933e-06  3.933e-06  1.800e+00  1.800e+00 
 2.343e-07  4.024e-06  4.024e-06  1.800e+00  1.800e+00 
 2.343e-07  3.929e-06  3.929e-06  1.800e+00  1.800e+00 
 2.343e-07  4.020e-06  4.020e-06  1.800e+00  1.800e+00 
 2.343e-07  3.926e-06  3.926e-06  1.800e+00  1.800e+00 
 2.343e-07  4.017e-06  4.017e-06  1.800e+00  1.800e+00 
 2.343e-07  3.923e-06  3.923e-06  1.800e+00  1.800e+00 
 2.344e-07  4.013e-06  4.013e-06  1.800e+00  1.800e+00 
 2.344e-07  3.919e-06  3.919e-06  1.800e+00  1.800e+00 
 2.344e-07  4.009e-06  4.009e-06  1.800e+00  1.800e+00 
 2.344e-07  3.916e-06  3.916e-06  1.800e+00  1.800e+00 
 2.344e-07  4.006e-06  4.006e-06  1.800e+00  1.800e+00 
 2.344e-07  3.913e-06  3.913e-06  1.800e+00  1.800e+00 
 2.344e-07  4.002e-06  4.002e-06  1.800e+00  1.800e+00 
 2.344e-07  3.909e-06  3.909e-06  1.800e+00  1.800e+00 
 2.344e-07  3.998e-06  3.998e-06  1.800e+00  1.800e+00 
 2.344e-07  3.906e-06  3.906e-06  1.800e+00  1.800e+00 
 2.345e-07  3.995e-06  3.995e-06  1.800e+00  1.800e+00 
 2.345e-07  3.903e-06  3.903e-06  1.800e+00  1.800e+00 
 2.345e-07  3.991e-06  3.991e-06  1.800e+00  1.800e+00 
 2.345e-07  3.899e-06  3.899e-06  1.800e+00  1.800e+00 
 2.345e-07  3.987e-06  3.987e-06  1.800e+00  1.800e+00 
 2.345e-07  3.896e-06  3.896e-06  1.800e+00  1.800e+00 
 2.345e-07  3.984e-06  3.984e-06  1.800e+00  1.800e+00 
 2.345e-07  3.893e-06  3.893e-06  1.800e+00  1.800e+00 
 2.345e-07  3.980e-06  3.980e-06  1.800e+00  1.800e+00 
 2.345e-07  3.889e-06  3.889e-06  1.800e+00  1.800e+00 
 2.346e-07  3.976e-06  3.976e-06  1.800e+00  1.800e+00 
 2.346e-07  3.886e-06  3.886e-06  1.800e+00  1.800e+00 
 2.346e-07  3.973e-06  3.973e-06  1.800e+00  1.800e+00 
 2.346e-07  3.883e-06  3.883e-06  1.800e+00  1.800e+00 
 2.346e-07  3.969e-06  3.969e-06  1.800e+00  1.800e+00 
 2.346e-07  3.880e-06  3.880e-06  1.800e+00  1.800e+00 
 2.346e-07  3.966e-06  3.966e-06  1.800e+00  1.800e+00 
 2.346e-07  3.876e-06  3.876e-06  1.800e+00  1.800e+00 
 2.346e-07  3.962e-06  3.962e-06  1.800e+00  1.800e+00 
 2.346e-07  3.873e-06  3.873e-06  1.800e+00  1.800e+00 
 2.347e-07  3.958e-06  3.958e-06  1.800e+00  1.800e+00 
 2.347e-07  3.870e-06  3.870e-06  1.800e+00  1.800e+00 
 2.347e-07  3.955e-06  3.955e-06  1.800e+00  1.800e+00 
 2.347e-07  3.866e-06  3.866e-06  1.800e+00  1.800e+00 
 2.347e-07  3.951e-06  3.951e-06  1.800e+00  1.800e+00 
 2.347e-07  3.863e-06  3.863e-06  1.800e+00  1.800e+00 
 2.347e-07  3.948e-06  3.948e-06  1.800e+00  1.800e+00 
 2.347e-07  3.860e-06  3.860e-06  1.800e+00  1.800e+00 
 2.347e-07  3.944e-06  3.944e-06  1.800e+00  1.800e+00 
 2.347e-07  3.857e-06  3.857e-06  1.800e+00  1.800e+00 
 2.348e-07  3.941e-06  3.941e-06  1.800e+00  1.800e+00 
 2.348e-07  3.853e-06  3.853e-06  1.800e+00  1.800e+00 
 2.348e-07  3.937e-06  3.937e-06  1.800e+00  1.800e+00 
 2.348e-07  3.850e-06  3.850e-06  1.800e+00  1.800e+00 
 2.348e-07  3.933e-06  3.933e-06  1.800e+00  1.800e+00 
 2.348e-07  3.847e-06  3.847e-06  1.800e+00  1.800e+00 
 2.348e-07  3.930e-06  3.930e-06  1.800e+00  1.800e+00 
 2.348e-07  3.844e-06  3.844e-06  1.800e+00  1.800e+00 
 2.348e-07  3.926e-06  3.926e-06  1.800e+00  1.800e+00 
 2.348e-07  3.840e-06  3.840e-06  1.800e+00  1.800e+00 
 2.349e-07  3.923e-06  3.923e-06  1.800e+00  1.800e+00 
 2.349e-07  3.837e-06  3.837e-06  1.800e+00  1.800e+00 
 2.349e-07  3.919e-06  3.919e-06  1.800e+00  1.800e+00 
 2.349e-07  3.834e-06  3.834e-06  1.800e+00  1.800e+00 
 2.349e-07  3.916e-06  3.916e-06  1.800e+00  1.800e+00 
 2.349e-07  3.831e-06  3.831e-06  1.800e+00  1.800e+00 
 2.349e-07  3.912e-06  3.912e-06  1.800e+00  1.800e+00 
 2.349e-07  3.828e-06  3.828e-06  1.800e+00  1.800e+00 
 2.349e-07  3.909e-06  3.909e-06  1.800e+00  1.800e+00 
 2.349e-07  3.824e-06  3.824e-06  1.800e+00  1.800e+00 
 2.350e-07  3.905e-06  3.905e-06  1.800e+00  1.800e+00 
 2.350e-07  3.821e-06  3.821e-06  1.800e+00  1.800e+00 
 2.350e-07  3.902e-06  3.902e-06  1.800e+00  1.800e+00 
 2.350e-07  3.818e-06  3.818e-06  1.800e+00  1.800e+00 
 2.350e-07  3.898e-06  3.898e-06  1.800e+00  1.800e+00 
 2.350e-07  3.815e-06  3.815e-06  1.800e+00  1.800e+00 
 2.350e-07  3.895e-06  3.895e-06  1.800e+00  1.800e+00 
 2.350e-07  3.812e-06  3.812e-06  1.800e+00  1.800e+00 
 2.350e-07  3.891e-06  3.891e-06  1.800e+00  1.800e+00 
 2.350e-07  3.809e-06  3.809e-06  1.800e+00  1.800e+00 
 2.351e-07  3.888e-06  3.888e-06  1.800e+00  1.800e+00 
 2.351e-07  3.805e-06  3.805e-06  1.800e+00  1.800e+00 
 2.351e-07  3.884e-06  3.884e-06  1.800e+00  1.800e+00 
 2.351e-07  3.802e-06  3.802e-06  1.800e+00  1.800e+00 
 2.351e-07  3.881e-06  3.881e-06  1.800e+00  1.800e+00 
 2.351e-07  3.799e-06  3.799e-06  1.800e+00  1.800e+00 
 2.351e-07  3.877e-06  3.877e-06  1.800e+00  1.800e+00 
 2.351e-07  3.796e-06  3.796e-06  1.800e+00  1.800e+00 
 2.351e-07  3.874e-06  3.874e-06  1.800e+00  1.800e+00 
 2.351e-07  3.793e-06  3.793e-06  1.800e+00  1.800e+00 
 2.352e-07  3.871e-06  3.871e-06  1.800e+00  1.800e+00 
 2.352e-07  3.790e-06  3.790e-06  1.800e+00  1.800e+00 
 2.352e-07  3.867e-06  3.867e-06  1.800e+00  1.800e+00 
 2.352e-07  3.786e-06  3.786e-06  1.800e+00  1.800e+00 
 2.352e-07  3.864e-06  3.864e-06  1.800e+00  1.800e+00 
 2.352e-07  3.783e-06  3.783e-06  1.800e+00  1.800e+00 
 2.352e-07  3.860e-06  3.860e-06  1.800e+00  1.800e+00 
 2.352e-07  3.780e-06  3.780e-06  1.800e+00  1.800e+00 
 2.352e-07  3.857e-06  3.857e-06  1.800e+00  1.800e+00 
 2.352e-07  3.777e-06  3.777e-06  1.800e+00  1.800e+00 
 2.353e-07  3.854e-06  3.854e-06  1.800e+00  1.800e+00 
 2.353e-07  3.774e-06  3.774e-06  1.800e+00  1.800e+00 
 2.353e-07  3.850e-06  3.850e-06  1.800e+00  1.800e+00 
 2.353e-07  3.771e-06  3.771e-06  1.800e+00  1.800e+00 
 2.353e-07  3.847e-06  3.847e-06  1.800e+00  1.800e+00 
 2.353e-07  3.768e-06  3.768e-06  1.800e+00  1.800e+00 
 2.353e-07  3.843e-06  3.843e-06  1.800e+00  1.800e+00 
 2.353e-07  3.765e-06  3.765e-06  1.800e+00  1.800e+00 
 2.353e-07  3.840e-06  3.840e-06  1.800e+00  1.800e+00 
 2.353e-07  3.762e-06  3.762e-06  1.800e+00  1.800e+00 
 2.354e-07  3.837e-06  3.837e-06  1.800e+00  1.800e+00 
 2.354e-07  3.758e-06  3.758e-06  1.800e+00  1.800e+00 
 2.354e-07  3.833e-06  3.833e-06  1.800e+00  1.800e+00 
 2.354e-07  3.755e-06  3.755e-06  1.800e+00  1.800e+00 
 2.354e-07  3.830e-06  3.830e-06  1.800e+00  1.800e+00 
 2.354e-07  3.752e-06  3.752e-06  1.800e+00  1.800e+00 
 2.354e-07  3.826e-06  3.826e-06  1.800e+00  1.800e+00 
 2.354e-07  3.749e-06  3.749e-06  1.800e+00  1.800e+00 
 2.354e-07  3.823e-06  3.823e-06  1.800e+00  1.800e+00 
 2.354e-07  3.746e-06  3.746e-06  1.800e+00  1.800e+00 
 2.355e-07  3.820e-06  3.820e-06  1.800e+00  1.800e+00 
 2.355e-07  3.743e-06  3.743e-06  1.800e+00  1.800e+00 
 2.355e-07  3.816e-06  3.816e-06  1.800e+00  1.800e+00 
 2.355e-07  3.740e-06  3.740e-06  1.800e+00  1.800e+00 
 2.355e-07  3.813e-06  3.813e-06  1.800e+00  1.800e+00 
 2.355e-07  3.737e-06  3.737e-06  1.800e+00  1.800e+00 
 2.355e-07  3.810e-06  3.810e-06  1.800e+00  1.800e+00 
 2.355e-07  3.734e-06  3.734e-06  1.800e+00  1.800e+00 
 2.355e-07  3.806e-06  3.806e-06  1.800e+00  1.800e+00 
 2.355e-07  3.731e-06  3.731e-06  1.800e+00  1.800e+00 
 2.356e-07  3.803e-06  3.803e-06  1.800e+00  1.800e+00 
 2.356e-07  3.728e-06  3.728e-06  1.800e+00  1.800e+00 
 2.356e-07  3.800e-06  3.800e-06  1.800e+00  1.800e+00 
 2.356e-07  3.725e-06  3.725e-06  1.800e+00  1.800e+00 
 2.356e-07  3.796e-06  3.796e-06  1.800e+00  1.800e+00 
 2.356e-07  3.722e-06  3.722e-06  1.800e+00  1.800e+00 
 2.356e-07  3.793e-06  3.793e-06  1.800e+00  1.800e+00 
 2.356e-07  3.719e-06  3.719e-06  1.800e+00  1.800e+00 
 2.356e-07  3.790e-06  3.790e-06  1.800e+00  1.800e+00 
 2.356e-07  3.716e-06  3.716e-06  1.800e+00  1.800e+00 
 2.357e-07  3.787e-06  3.787e-06  1.800e+00  1.800e+00 
 2.357e-07  3.713e-06  3.713e-06  1.800e+00  1.800e+00 
 2.357e-07  3.783e-06  3.783e-06  1.800e+00  1.800e+00 
 2.357e-07  3.710e-06  3.710e-06  1.800e+00  1.800e+00 
 2.357e-07  3.780e-06  3.780e-06  1.800e+00  1.800e+00 
 2.357e-07  3.707e-06  3.707e-06  1.800e+00  1.800e+00 
 2.357e-07  3.777e-06  3.777e-06  1.800e+00  1.800e+00 
 2.357e-07  3.704e-06  3.704e-06  1.800e+00  1.800e+00 
 2.357e-07  3.773e-06  3.773e-06  1.800e+00  1.800e+00 
 2.357e-07  3.701e-06  3.701e-06  1.800e+00  1.800e+00 
 2.358e-07  3.770e-06  3.770e-06  1.800e+00  1.800e+00 
 2.358e-07  3.698e-06  3.698e-06  1.800e+00  1.800e+00 
 2.358e-07  3.767e-06  3.767e-06  1.800e+00  1.800e+00 
 2.358e-07  3.695e-06  3.695e-06  1.800e+00  1.800e+00 
 2.358e-07  3.764e-06  3.764e-06  1.800e+00  1.800e+00 
 2.358e-07  3.692e-06  3.692e-06  1.800e+00  1.800e+00 
 2.358e-07  3.760e-06  3.760e-06  1.800e+00  1.800e+00 
 2.358e-07  3.689e-06  3.689e-06  1.800e+00  1.800e+00 
 2.358e-07  3.757e-06  3.757e-06  1.800e+00  1.800e+00 
 2.358e-07  3.686e-06  3.686e-06  1.800e+00  1.800e+00 
 2.359e-07  3.754e-06  3.754e-06  1.800e+00  1.800e+00 
 2.359e-07  3.683e-06  3.683e-06  1.800e+00  1.800e+00 
 2.359e-07  3.751e-06  3.751e-06  1.800e+00  1.800e+00 
 2.359e-07  3.680e-06  3.680e-06  1.800e+00  1.800e+00 
 2.359e-07  3.747e-06  3.747e-06  1.800e+00  1.800e+00 
 2.359e-07  3.677e-06  3.677e-06  1.800e+00  1.800e+00 
 2.359e-07  3.744e-06  3.744e-06  1.800e+00  1.800e+00 
 2.359e-07  3.674e-06  3.674e-06  1.800e+00  1.800e+00 
 2.359e-07  3.741e-06  3.741e-06  1.800e+00  1.800e+00 
 2.359e-07  3.671e-06  3.671e-06  1.800e+00  1.800e+00 
 2.360e-07  3.738e-06  3.738e-06  1.800e+00  1.800e+00 
 2.360e-07  3.668e-06  3.668e-06  1.800e+00  1.800e+00 
 2.360e-07  3.735e-06  3.735e-06  1.800e+00  1.800e+00 
 2.360e-07  3.665e-06  3.665e-06  1.800e+00  1.800e+00 
 2.360e-07  3.731e-06  3.731e-06  1.800e+00  1.800e+00 
 2.360e-07  3.662e-06  3.662e-06  1.800e+00  1.800e+00 
 2.360e-07  3.728e-06  3.728e-06  1.800e+00  1.800e+00 
 2.360e-07  3.659e-06  3.659e-06  1.800e+00  1.800e+00 
 2.360e-07  3.725e-06  3.725e-06  1.800e+00  1.800e+00 
 2.360e-07  3.656e-06  3.656e-06  1.800e+00  1.800e+00 
 2.361e-07  3.722e-06  3.722e-06  1.800e+00  1.800e+00 
 2.361e-07  3.653e-06  3.653e-06  1.800e+00  1.800e+00 
 2.361e-07  3.719e-06  3.719e-06  1.800e+00  1.800e+00 
 2.361e-07  3.650e-06  3.650e-06  1.800e+00  1.800e+00 
 2.361e-07  3.715e-06  3.715e-06  1.800e+00  1.800e+00 
 2.361e-07  3.647e-06  3.647e-06  1.800e+00  1.800e+00 
 2.361e-07  3.712e-06  3.712e-06  1.800e+00  1.800e+00 
 2.361e-07  3.645e-06  3.645e-06  1.800e+00  1.800e+00 
 2.361e-07  3.709e-06  3.709e-06  1.800e+00  1.800e+00 
 2.361e-07  3.642e-06  3.642e-06  1.800e+00  1.800e+00 
 2.362e-07  3.706e-06  3.706e-06  1.800e+00  1.800e+00 
 2.362e-07  3.639e-06  3.639e-06  1.800e+00  1.800e+00 
 2.362e-07  3.703e-06  3.703e-06  1.800e+00  1.800e+00 
 2.362e-07  3.636e-06  3.636e-06  1.800e+00  1.800e+00 
 2.362e-07  3.700e-06  3.700e-06  1.800e+00  1.800e+00 
 2.362e-07  3.633e-06  3.633e-06  1.800e+00  1.800e+00 
 2.362e-07  3.696e-06  3.696e-06  1.800e+00  1.800e+00 
 2.362e-07  3.630e-06  3.630e-06  1.800e+00  1.800e+00 
 2.362e-07  3.693e-06  3.693e-06  1.800e+00  1.800e+00 
 2.362e-07  3.627e-06  3.627e-06  1.800e+00  1.800e+00 
 2.363e-07  3.690e-06  3.690e-06  1.800e+00  1.800e+00 
 2.363e-07  3.624e-06  3.624e-06  1.800e+00  1.800e+00 
 2.363e-07  3.687e-06  3.687e-06  1.800e+00  1.800e+00 
 2.363e-07  3.621e-06  3.621e-06  1.800e+00  1.800e+00 
 2.363e-07  3.684e-06  3.684e-06  1.800e+00  1.800e+00 
 2.363e-07  3.618e-06  3.618e-06  1.800e+00  1.800e+00 
 2.363e-07  3.681e-06  3.681e-06  1.800e+00  1.800e+00 
 2.363e-07  3.616e-06  3.616e-06  1.800e+00  1.800e+00 
 2.363e-07  3.678e-06  3.678e-06  1.800e+00  1.800e+00 
 2.363e-07  3.613e-06  3.613e-06  1.800e+00  1.800e+00 
 2.364e-07  3.675e-06  3.675e-06  1.800e+00  1.800e+00 
 2.364e-07  3.610e-06  3.610e-06  1.800e+00  1.800e+00 
 2.364e-07  3.671e-06  3.671e-06  1.800e+00  1.800e+00 
 2.364e-07  3.607e-06  3.607e-06  1.800e+00  1.800e+00 
 2.364e-07  3.668e-06  3.668e-06  1.800e+00  1.800e+00 
 2.364e-07  3.604e-06  3.604e-06  1.800e+00  1.800e+00 
 2.364e-07  3.665e-06  3.665e-06  1.800e+00  1.800e+00 
 2.364e-07  3.601e-06  3.601e-06  1.800e+00  1.800e+00 
 2.364e-07  3.662e-06  3.662e-06  1.800e+00  1.800e+00 
 2.364e-07  3.599e-06  3.599e-06  1.800e+00  1.800e+00 
 2.365e-07  3.659e-06  3.659e-06  1.800e+00  1.800e+00 
 2.365e-07  3.596e-06  3.596e-06  1.800e+00  1.800e+00 
 2.365e-07  3.656e-06  3.656e-06  1.800e+00  1.800e+00 
 2.365e-07  3.593e-06  3.593e-06  1.800e+00  1.800e+00 
 2.365e-07  3.653e-06  3.653e-06  1.800e+00  1.800e+00 
 2.365e-07  3.590e-06  3.590e-06  1.800e+00  1.800e+00 
 2.365e-07  3.650e-06  3.650e-06  1.800e+00  1.800e+00 
 2.365e-07  3.587e-06  3.587e-06  1.800e+00  1.800e+00 
 2.365e-07  3.647e-06  3.647e-06  1.800e+00  1.800e+00 
 2.365e-07  3.584e-06  3.584e-06  1.800e+00  1.800e+00 
 2.366e-07  3.644e-06  3.644e-06  1.800e+00  1.800e+00 
 2.366e-07  3.582e-06  3.582e-06  1.800e+00  1.800e+00 
 2.366e-07  3.641e-06  3.641e-06  1.800e+00  1.800e+00 
 2.366e-07  3.579e-06  3.579e-06  1.800e+00  1.800e+00 
 2.366e-07  3.638e-06  3.638e-06  1.800e+00  1.800e+00 
 2.366e-07  3.576e-06  3.576e-06  1.800e+00  1.800e+00 
 2.366e-07  3.635e-06  3.635e-06  1.800e+00  1.800e+00 
 2.366e-07  3.573e-06  3.573e-06  1.800e+00  1.800e+00 
 2.366e-07  3.632e-06  3.632e-06  1.800e+00  1.800e+00 
 2.366e-07  3.570e-06  3.570e-06  1.800e+00  1.800e+00 
 2.367e-07  3.629e-06  3.629e-06  1.800e+00  1.800e+00 
 2.367e-07  3.568e-06  3.568e-06  1.800e+00  1.800e+00 
 2.367e-07  3.626e-06  3.626e-06  1.800e+00  1.800e+00 
 2.367e-07  3.565e-06  3.565e-06  1.800e+00  1.800e+00 
 2.367e-07  3.623e-06  3.623e-06  1.800e+00  1.800e+00 
 2.367e-07  3.562e-06  3.562e-06  1.800e+00  1.800e+00 
 2.367e-07  3.620e-06  3.620e-06  1.800e+00  1.800e+00 
 2.367e-07  3.559e-06  3.559e-06  1.800e+00  1.800e+00 
 2.367e-07  3.616e-06  3.616e-06  1.800e+00  1.800e+00 
 2.367e-07  3.556e-06  3.556e-06  1.800e+00  1.800e+00 
 2.368e-07  3.613e-06  3.613e-06  1.800e+00  1.800e+00 
 2.368e-07  3.554e-06  3.554e-06  1.800e+00  1.800e+00 
 2.368e-07  3.610e-06  3.610e-06  1.800e+00  1.800e+00 
 2.368e-07  3.551e-06  3.551e-06  1.800e+00  1.800e+00 
 2.368e-07  3.607e-06  3.607e-06  1.800e+00  1.800e+00 
 2.368e-07  3.548e-06  3.548e-06  1.800e+00  1.800e+00 
 2.368e-07  3.604e-06  3.604e-06  1.800e+00  1.800e+00 
 2.368e-07  3.545e-06  3.545e-06  1.800e+00  1.800e+00 
 2.368e-07  3.601e-06  3.601e-06  1.800e+00  1.800e+00 
 2.368e-07  3.543e-06  3.543e-06  1.800e+00  1.800e+00 
 2.369e-07  3.599e-06  3.599e-06  1.800e+00  1.800e+00 
 2.369e-07  3.540e-06  3.540e-06  1.800e+00  1.800e+00 
 2.369e-07  3.596e-06  3.596e-06  1.800e+00  1.800e+00 
 2.369e-07  3.537e-06  3.537e-06  1.800e+00  1.800e+00 
 2.369e-07  3.593e-06  3.593e-06  1.800e+00  1.800e+00 
 2.369e-07  3.534e-06  3.534e-06  1.800e+00  1.800e+00 
 2.369e-07  3.590e-06  3.590e-06  1.800e+00  1.800e+00 
 2.369e-07  3.532e-06  3.532e-06  1.800e+00  1.800e+00 
 2.369e-07  3.587e-06  3.587e-06  1.800e+00  1.800e+00 
 2.369e-07  3.529e-06  3.529e-06  1.800e+00  1.800e+00 
 2.370e-07  3.584e-06  3.584e-06  1.800e+00  1.800e+00 
 2.370e-07  3.526e-06  3.526e-06  1.800e+00  1.800e+00 
 2.370e-07  3.581e-06  3.581e-06  1.800e+00  1.800e+00 
 2.370e-07  3.523e-06  3.523e-06  1.800e+00  1.800e+00 
 2.370e-07  3.578e-06  3.578e-06  1.800e+00  1.800e+00 
 2.370e-07  3.521e-06  3.521e-06  1.800e+00  1.800e+00 
 2.370e-07  3.575e-06  3.575e-06  1.800e+00  1.800e+00 
 2.370e-07  3.518e-06  3.518e-06  1.800e+00  1.800e+00 
 2.370e-07  3.572e-06  3.572e-06  1.800e+00  1.800e+00 
 2.370e-07  3.515e-06  3.515e-06  1.800e+00  1.800e+00 
 2.371e-07  3.569e-06  3.569e-06  1.800e+00  1.800e+00 
 2.371e-07  3.513e-06  3.513e-06  1.800e+00  1.800e+00 
 2.371e-07  3.566e-06  3.566e-06  1.800e+00  1.800e+00 
 2.371e-07  3.510e-06  3.510e-06  1.800e+00  1.800e+00 
 2.371e-07  3.563e-06  3.563e-06  1.800e+00  1.800e+00 
 2.371e-07  3.507e-06  3.507e-06  1.800e+00  1.800e+00 
 2.371e-07  3.560e-06  3.560e-06  1.800e+00  1.800e+00 
 2.371e-07  3.504e-06  3.504e-06  1.800e+00  1.800e+00 
 2.371e-07  3.557e-06  3.557e-06  1.800e+00  1.800e+00 
 2.371e-07  3.502e-06  3.502e-06  1.800e+00  1.800e+00 
 2.372e-07  3.554e-06  3.554e-06  1.800e+00  1.800e+00 
 2.372e-07  3.499e-06  3.499e-06  1.800e+00  1.800e+00 
 2.372e-07  3.551e-06  3.551e-06  1.800e+00  1.800e+00 
 2.372e-07  3.496e-06  3.496e-06  1.800e+00  1.800e+00 
 2.372e-07  3.549e-06  3.549e-06  1.800e+00  1.800e+00 
 2.372e-07  3.494e-06  3.494e-06  1.800e+00  1.800e+00 
 2.372e-07  3.546e-06  3.546e-06  1.800e+00  1.800e+00 
 2.372e-07  3.491e-06  3.491e-06  1.800e+00  1.800e+00 
 2.372e-07  3.543e-06  3.543e-06  1.800e+00  1.800e+00 
 2.372e-07  3.488e-06  3.488e-06  1.800e+00  1.800e+00 
 2.373e-07  3.540e-06  3.540e-06  1.800e+00  1.800e+00 
 2.373e-07  3.486e-06  3.486e-06  1.800e+00  1.800e+00 
 2.373e-07  3.537e-06  3.537e-06  1.800e+00  1.800e+00 
 2.373e-07  3.483e-06  3.483e-06  1.800e+00  1.800e+00 
 2.373e-07  3.534e-06  3.534e-06  1.800e+00  1.800e+00 
 2.373e-07  3.480e-06  3.480e-06  1.800e+00  1.800e+00 
 2.373e-07  3.531e-06  3.531e-06  1.800e+00  1.800e+00 
 2.373e-07  3.478e-06  3.478e-06  1.800e+00  1.800e+00 
 2.373e-07  3.528e-06  3.528e-06  1.800e+00  1.800e+00 
 2.373e-07  3.475e-06  3.475e-06  1.800e+00  1.800e+00 
 2.374e-07  3.525e-06  3.525e-06  1.800e+00  1.800e+00 
 2.374e-07  3.472e-06  3.472e-06  1.800e+00  1.800e+00 
 2.374e-07  3.523e-06  3.523e-06  1.800e+00  1.800e+00 
 2.374e-07  3.470e-06  3.470e-06  1.800e+00  1.800e+00 
 2.374e-07  3.520e-06  3.520e-06  1.800e+00  1.800e+00 
 2.374e-07  3.467e-06  3.467e-06  1.800e+00  1.800e+00 
 2.374e-07  3.517e-06  3.517e-06  1.800e+00  1.800e+00 
 2.374e-07  3.464e-06  3.464e-06  1.800e+00  1.800e+00 
 2.374e-07  3.514e-06  3.514e-06  1.800e+00  1.800e+00 
 2.374e-07  3.462e-06  3.462e-06  1.800e+00  1.800e+00 
 2.375e-07  3.511e-06  3.511e-06  1.800e+00  1.800e+00 
 2.375e-07  3.459e-06  3.459e-06  1.800e+00  1.800e+00 
 2.375e-07  3.508e-06  3.508e-06  1.800e+00  1.800e+00 
 2.375e-07  3.456e-06  3.456e-06  1.800e+00  1.800e+00 
 2.375e-07  3.505e-06  3.505e-06  1.800e+00  1.800e+00 
 2.375e-07  3.454e-06  3.454e-06  1.800e+00  1.800e+00 
 2.375e-07  3.503e-06  3.503e-06  1.800e+00  1.800e+00 
 2.375e-07  3.451e-06  3.451e-06  1.800e+00  1.800e+00 
 2.375e-07  3.500e-06  3.500e-06  1.800e+00  1.800e+00 
 2.375e-07  3.449e-06  3.449e-06  1.800e+00  1.800e+00 
