process,temp,supply,control,corner name,iref
ss,-30,0.9,0.9,"ss,-30,0.9",-1.60847e+00
ss,-40,0.9,0.9,"ss,-40,0.9",-1.60396e+00
ss,50,1.0,0.9,"ss,50,1.0",-1.91749e+00
ss,20,0.9,0.9,"ss,20,0.9",-1.27701e+00
ss,-10,1.1,0.9,"ss,-10,1.1",-9.16411e-02
ss,40,1.1,0.9,"ss,40,1.1",7.681098e-02
ss,30,1.1,0.9,"ss,30,1.1",-2.29809e+00
ss,10,0.9,0.9,"ss,10,0.9",-1.53997e+00
ss,40,1.0,0.9,"ss,40,1.0",8.021926e+01
ss,10,1.0,0.9,"ss,10,1.0",-1.97078e+00
ss,0,0.9,0.9,"ss,0,0.9",-1.58413e+00
ss,-30,1.0,0.9,"ss,-30,1.0",-1.90257e+00
ss,60,0.9,0.9,"ss,60,0.9",1.652464e+00
ss,20,1.0,0.9,"ss,20,1.0",-1.98272e+00
ss,0,1.0,0.9,"ss,0,1.0",-1.93268e+00
ss,-20,1.1,0.9,"ss,-20,1.1",-2.26165e+00
ss,30,1.0,0.9,"ss,30,1.0",-1.97791e+00
ss,-20,0.9,0.9,"ss,-20,0.9",-1.60904e+00
ss,-40,1.0,0.9,"ss,-40,1.0",-1.90891e+00
ss,-10,0.9,0.9,"ss,-10,0.9",-1.60008e+00
ss,30,0.9,0.9,"ss,30,0.9",-1.58578e+00
ss,20,1.1,0.9,"ss,20,1.1",8.154692e+01
ss,40,0.9,0.9,"ss,40,0.9",2.091055e+00
ss,-30,1.1,0.9,"ss,-30,1.1",-2.22872e+00
ss,-20,1.0,0.9,"ss,-20,1.0",-1.86694e+00
ss,50,0.9,0.9,"ss,50,0.9",7.645226e+01
ss,10,1.1,0.9,"ss,10,1.1",-2.30320e+00
ss,-40,1.1,0.9,"ss,-40,1.1",4.045033e+00
fs,40,1.0,0.9,"fs,40,1.0",8.009693e+01
sf,-10,1.1,0.9,"sf,-10,1.1",2.397727e+00
sf,0,0.9,0.9,"sf,0,0.9",-1.59959e+00
sf,120,1.1,0.9,"sf,120,1.1",7.540983e+01
fs,-20,0.9,0.9,"fs,-20,0.9",7.684048e+01
sf,110,1.0,0.9,"sf,110,1.0",7.891559e+01
sf,110,1.1,0.9,"sf,110,1.1",7.581498e+01
sf,120,1.0,0.9,"sf,120,1.0",7.423981e+01
fs,-30,1.1,0.9,"fs,-30,1.1",8.378010e+01
fs,-40,0.9,0.9,"fs,-40,0.9",7.865498e+01
fs,-30,0.9,0.9,"fs,-30,0.9",7.510389e+01
sf,120,0.9,0.9,"sf,120,0.9",2.274414e+00
fs,-30,1.0,0.9,"fs,-30,1.0",7.828182e+01
fs,-40,1.1,0.9,"fs,-40,1.1",8.794939e+01
fs,-40,1.0,0.9,"fs,-40,1.0",7.838799e+01
fs,0,1.0,0.9,"fs,0,1.0",8.106168e+01
sf,110,0.9,0.9,"sf,110,0.9",-1.38061e+00
fs,-10,1.1,0.9,"fs,-10,1.1",8.331705e+01
fs,-10,1.0,0.9,"fs,-10,1.0",8.123666e+01
fs,0,1.1,0.9,"fs,0,1.1",8.521302e+01
fs,-10,0.9,0.9,"fs,-10,0.9",7.917479e+01
fs,-20,1.1,0.9,"fs,-20,1.1",8.998376e+01
fs,0,0.9,0.9,"fs,0,0.9",7.799645e+01
fs,10,0.9,0.9,"fs,10,0.9",7.646421e+01
fs,10,1.0,0.9,"fs,10,1.0",7.761406e+01
fs,10,1.1,0.9,"fs,10,1.1",8.772196e+01
fs,20,0.9,0.9,"fs,20,0.9",7.622612e+01
fs,20,1.1,0.9,"fs,20,1.1",8.659358e+01
fs,20,1.0,0.9,"fs,20,1.0",7.735082e+01
fs,30,0.9,0.9,"fs,30,0.9",7.867032e+01
fs,30,1.0,0.9,"fs,30,1.0",7.709635e+01
fs,-20,1.0,0.9,"fs,-20,1.0",8.138613e+01
sf,10,1.1,0.9,"sf,10,1.1",2.414499e+00
sf,100,1.1,0.9,"sf,100,1.1",7.622306e+01
sf,90,1.0,0.9,"sf,90,1.0",7.765235e+01
sf,0,1.1,0.9,"sf,0,1.1",-2.35234e+00
sf,40,1.0,0.9,"sf,40,1.0",-2.02325e+00
sf,40,0.9,0.9,"sf,40,0.9",1.811585e+00
sf,10,0.9,0.9,"sf,10,0.9",-1.25647e+00
sf,10,1.0,0.9,"sf,10,1.0",-2.07612e+00
sf,70,0.9,0.9,"sf,70,0.9",2.175788e+00
sf,30,0.9,0.9,"sf,30,0.9",1.989340e+00
sf,20,0.9,0.9,"sf,20,0.9",-1.37237e+00
sf,20,1.0,0.9,"sf,20,1.0",-2.04524e+00
sf,30,1.0,0.9,"sf,30,1.0",-2.05626e+00
sf,40,1.1,0.9,"sf,40,1.1",-2.14761e+00
sf,20,1.1,0.9,"sf,20,1.1",-2.28467e+00
sf,50,0.9,0.9,"sf,50,0.9",1.852750e+00
sf,100,0.9,0.9,"sf,100,0.9",1.271554e+02
sf,50,1.0,0.9,"sf,50,1.0",-1.99152e+00
sf,30,1.1,0.9,"sf,30,1.1",2.830938e+00
sf,70,1.1,0.9,"sf,70,1.1",3.630275e+00
sf,70,1.0,0.9,"sf,70,1.0",7.832545e+01
sf,50,1.1,0.9,"sf,50,1.1",2.552222e+00
sf,60,0.9,0.9,"sf,60,0.9",1.872262e+00
sf,60,1.0,0.9,"sf,60,1.0",2.125120e+00
sf,60,1.1,0.9,"sf,60,1.1",-2.33418e+00
sf,80,0.9,0.9,"sf,80,0.9",7.802300e+01
sf,80,1.0,0.9,"sf,80,1.0",8.009160e+01
sf,80,1.1,0.9,"sf,80,1.1",3.931455e-01
sf,90,1.1,0.9,"sf,90,1.1",8.139529e+01
sf,90,0.9,0.9,"sf,90,0.9",1.595628e-01
sf,100,1.0,0.9,"sf,100,1.0",7.933344e+01
sf,0,1.0,0.9,"sf,0,1.0",2.685840e+01
tt,110,1.0,0.9,"tt,110,1.0",7.897646e+01
