process,temp,supply,control,corner name,iref
ss,100,1.0,0.9,"ss,100,1.0",8.102597e+01
ss,110,0.9,0.9,"ss,110,0.9",1.577789e+00
ss,110,1.0,0.9,"ss,110,1.0",3.692856e+00
sf,-40,0.9,0.9,"sf,-40,0.9",1.014669e-01
sf,-40,1.1,0.9,"sf,-40,1.1",8.324982e+01
ss,120,0.9,0.9,"ss,120,0.9",1.758454e+00
sf,-40,1.0,0.9,"sf,-40,1.0",8.716886e-01
ss,110,1.1,0.9,"ss,110,1.1",8.242078e+01
ss,100,1.1,0.9,"ss,100,1.1",8.285256e+01
sf,-30,0.9,0.9,"sf,-30,0.9",1.528625e-01
sf,-30,1.0,0.9,"sf,-30,1.0",7.738226e+01
sf,-20,0.9,0.9,"sf,-20,0.9",2.236961e-01
sf,-20,1.1,0.9,"sf,-20,1.1",8.398840e+01
sf,-10,0.9,0.9,"sf,-10,0.9",3.177967e-01
ss,90,1.1,0.9,"ss,90,1.1",8.323566e+01
sf,-10,1.0,0.9,"sf,-10,1.0",8.048843e+01
ss,60,0.9,0.9,"ss,60,0.9",5.912344e+01
ss,60,1.0,0.9,"ss,60,1.0",2.448691e+00
ss,20,0.9,0.9,"ss,20,0.9",2.691402e-01
ss,40,1.0,0.9,"ss,40,1.0",1.913149e+00
ss,-40,0.9,0.9,"ss,-40,0.9",2.491356e-02
ss,50,0.9,0.9,"ss,50,0.9",7.900326e+01
ss,-10,0.9,0.9,"ss,-10,0.9",9.329744e-02
ss,10,1.1,0.9,"ss,10,1.1",8.451357e+01
ss,0,1.0,0.9,"ss,0,1.0",8.201545e+01
ss,10,0.9,0.9,"ss,10,0.9",6.954105e+01
ss,-10,1.0,0.9,"ss,-10,1.0",6.992103e-01
ss,30,0.9,0.9,"ss,30,0.9",3.610087e-01
ss,30,1.1,0.9,"ss,30,1.1",8.449917e+01
ss,-30,1.1,0.9,"ss,-30,1.1",8.392278e+01
ss,40,1.1,0.9,"ss,40,1.1",8.441046e+01
ss,50,1.1,0.9,"ss,50,1.1",8.427364e+01
ss,-20,1.0,0.9,"ss,-20,1.0",8.038737e+01
ss,-40,1.0,0.9,"ss,-40,1.0",2.568911e-01
ss,-40,1.1,0.9,"ss,-40,1.1",1.946563e+00
