process,temp,supply,control,UP,Down,corner name,i_out
fs,-40,0.9,0.3,0.0,0.0,"fs,-40,0.9",1.048051e-06
fs,-40,0.9,0.4,0.0,0.0,"fs,-40,0.9",8.295586e-07
fs,-40,0.9,0.5,0.0,0.0,"fs,-40,0.9",6.217249e-07
fs,-40,0.9,0.6,0.0,0.0,"fs,-40,0.9",4.192202e-07
fs,-40,0.9,0.7,0.0,0.0,"fs,-40,0.9",2.23821e-07
fs,-40,0.9,0.8,0.0,0.0,"fs,-40,0.9",2.131628e-08
fs,-40,0.9,0.9,0.0,0.0,"fs,-40,0.9",-1.77636e-07
fs,-40,0.9,1.0,0.0,0.0,"fs,-40,0.9",-3.76588e-07
fs,-40,0.9,1.1,0.0,0.0,"fs,-40,0.9",-5.7554e-07
fs,-40,0.9,1.2,0.0,0.0,"fs,-40,0.9",-7.74492e-07
fs,-40,0.9,1.3,0.0,0.0,"fs,-40,0.9",-9.80549e-07
fs,-40,0.9,1.4,0.0,0.0,"fs,-40,0.9",-1.1724e-06
fs,-40,0.9,1.5,0.0,0.0,"fs,-40,0.9",-1.46372e-06
fs,-40,0.9,1.6,0.0,0.0,"fs,-40,0.9",-8.5052e-06
fs,-40,0.9,1.7,0.0,0.0,"fs,-40,0.9",-0.000199393
fs,-40,0.9,1.8,0.0,0.0,"fs,-40,0.9",-0.00259185
fs,-40,1.0,0.0,0.0,0.0,"fs,-40,1.0",3.456265e-06
fs,-40,1.0,0.1,0.0,0.0,"fs,-40,1.0",2.429612e-06
fs,-40,1.0,0.2,0.0,0.0,"fs,-40,1.0",1.785239e-06
fs,-40,1.0,0.3,0.0,0.0,"fs,-40,1.0",1.364242e-06
fs,-40,1.0,0.4,0.0,0.0,"fs,-40,1.0",1.062261e-06
fs,-40,1.0,0.5,0.0,0.0,"fs,-40,1.0",8.206769e-07
fs,-40,1.0,0.6,0.0,0.0,"fs,-40,1.0",6.039613e-07
fs,-40,1.0,0.7,0.0,0.0,"fs,-40,1.0",4.014566e-07
fs,-40,1.0,0.8,0.0,0.0,"fs,-40,1.0",1.98952e-07
fs,-40,1.0,0.9,0.0,0.0,"fs,-40,1.0",-3.55271e-09
fs,-40,1.0,1.0,0.0,0.0,"fs,-40,1.0",-1.91847e-07
fs,-40,1.0,1.1,0.0,0.0,"fs,-40,1.0",-3.90799e-07
fs,-40,1.0,1.2,0.0,0.0,"fs,-40,1.0",-5.8975e-07
fs,-40,1.0,1.3,0.0,0.0,"fs,-40,1.0",-7.95808e-07
fs,-40,1.0,1.4,0.0,0.0,"fs,-40,1.0",-9.87654e-07
fs,-40,1.0,1.5,0.0,0.0,"fs,-40,1.0",-1.1724e-06
fs,-40,1.0,1.6,0.0,0.0,"fs,-40,1.0",-1.39977e-06
fs,-40,1.0,1.7,0.0,0.0,"fs,-40,1.0",-2.30926e-06
fs,-40,1.0,1.8,0.0,0.0,"fs,-40,1.0",-3.5989e-05
fs,-40,1.1,0.0,0.0,0.0,"fs,-40,1.1",6.900486e-06
fs,-40,1.1,0.1,0.0,0.0,"fs,-40,1.1",4.527489e-06
fs,-40,1.1,0.2,0.0,0.0,"fs,-40,1.1",3.030465e-06
fs,-40,1.1,0.3,0.0,0.0,"fs,-40,1.1",2.096101e-06
fs,-40,1.1,0.4,0.0,0.0,"fs,-40,1.1",1.504574e-06
fs,-40,1.1,0.5,0.0,0.0,"fs,-40,1.1",1.119105e-06
fs,-40,1.1,0.6,0.0,0.0,"fs,-40,1.1",8.31335e-07
fs,-40,1.1,0.7,0.0,0.0,"fs,-40,1.1",5.933032e-07
fs,-40,1.1,0.8,0.0,0.0,"fs,-40,1.1",3.836931e-07
fs,-40,1.1,0.9,0.0,0.0,"fs,-40,1.1",1.811884e-07
fs,-40,1.1,1.0,0.0,0.0,"fs,-40,1.1",-1.42109e-08
fs,-40,1.1,1.1,0.0,0.0,"fs,-40,1.1",-2.20268e-07
fs,-40,1.1,1.2,0.0,0.0,"fs,-40,1.1",-4.1922e-07
fs,-40,1.1,1.3,0.0,0.0,"fs,-40,1.1",-6.25278e-07
fs,-40,1.1,1.4,0.0,0.0,"fs,-40,1.1",-8.17124e-07
fs,-40,1.1,1.5,0.0,0.0,"fs,-40,1.1",-1.00897e-06
fs,-40,1.1,1.6,0.0,0.0,"fs,-40,1.1",-1.22213e-06
fs,-40,1.1,1.7,0.0,0.0,"fs,-40,1.1",-1.42819e-06
fs,-40,1.1,1.8,0.0,0.0,"fs,-40,1.1",-1.69109e-06
fs,125,0.9,0.0,0.0,0.0,"fs,125,0.9",0.000103488
fs,125,0.9,0.1,0.0,0.0,"fs,125,0.9",3.963185e-05
fs,125,0.9,0.2,0.0,0.0,"fs,125,0.9",3.354561e-05
fs,125,0.9,0.3,0.0,0.0,"fs,125,0.9",3.273293e-05
fs,125,0.9,0.4,0.0,0.0,"fs,125,0.9",3.243628e-05
fs,125,0.9,0.5,0.0,0.0,"fs,125,0.9",3.219824e-05
fs,125,0.9,0.6,0.0,0.0,"fs,125,0.9",3.196732e-05
fs,125,0.9,0.7,0.0,0.0,"fs,125,0.9",3.173284e-05
fs,125,0.9,0.8,0.0,0.0,"fs,125,0.9",3.149836e-05
fs,125,0.9,0.9,0.0,0.0,"fs,125,0.9",3.124612e-05
fs,125,0.9,1.0,0.0,0.0,"fs,125,0.9",3.086598e-05
fs,125,0.9,1.1,0.0,0.0,"fs,125,0.9",2.781064e-05
fs,125,0.9,1.2,0.0,0.0,"fs,125,0.9",-1.87157e-05
fs,125,0.9,1.3,0.0,0.0,"fs,125,0.9",-0.000668017
fs,125,0.9,1.4,0.0,0.0,"fs,125,0.9",-0.00732699
fs,125,0.9,1.5,0.0,0.0,"fs,125,0.9",-0.0512221
fs,125,0.9,1.6,0.0,0.0,"fs,125,0.9",-0.25755
fs,125,0.9,1.7,0.0,0.0,"fs,125,0.9",-1.13683
fs,125,0.9,1.8,0.0,0.0,"fs,125,0.9",-4.99622
fs,125,1.0,0.0,0.0,0.0,"fs,125,1.0",0.0001050404
fs,125,1.0,0.1,0.0,0.0,"fs,125,1.0",4.046363e-05
fs,125,1.0,0.2,0.0,0.0,"fs,125,1.0",3.404566e-05
fs,125,1.0,0.3,0.0,0.0,"fs,125,1.0",3.307044e-05
fs,125,1.0,0.4,0.0,0.0,"fs,125,1.0",3.268852e-05
fs,125,1.0,0.5,0.0,0.0,"fs,125,1.0",3.242207e-05
fs,125,1.0,0.6,0.0,0.0,"fs,125,1.0",3.217338e-05
fs,125,1.0,0.7,0.0,0.0,"fs,125,1.0",3.194245e-05
fs,125,1.0,0.8,0.0,0.0,"fs,125,1.0",3.170797e-05
fs,125,1.0,0.9,0.0,0.0,"fs,125,1.0",3.148415e-05
fs,125,1.0,1.0,0.0,0.0,"fs,125,1.0",3.124256e-05
fs,125,1.0,1.1,0.0,0.0,"fs,125,1.0",3.097966e-05
fs,125,1.0,1.2,0.0,0.0,"fs,125,1.0",3.015543e-05
fs,125,1.0,1.3,0.0,0.0,"fs,125,1.0",1.985256e-05
fs,125,1.0,1.4,0.0,0.0,"fs,125,1.0",-0.000135778
fs,125,1.0,1.5,0.0,0.0,"fs,125,1.0",-0.00205706
fs,125,1.0,1.6,0.0,0.0,"fs,125,1.0",-0.0181074
fs,125,1.0,1.7,0.0,0.0,"fs,125,1.0",-0.105551
fs,125,1.0,1.8,0.0,0.0,"fs,125,1.0",-0.485846
fs,125,1.1,0.0,0.0,0.0,"fs,125,1.1",0.000108566
fs,125,1.1,0.1,0.0,0.0,"fs,125,1.1",4.257128e-05
fs,125,1.1,0.2,0.0,0.0,"fs,125,1.1",3.529799e-05
fs,125,1.1,0.3,0.0,0.0,"fs,125,1.1",3.380762e-05
fs,125,1.1,0.4,0.0,0.0,"fs,125,1.1",3.313971e-05
fs,125,1.1,0.5,0.0,0.0,"fs,125,1.1",3.27276e-05
fs,125,1.1,0.6,0.0,0.0,"fs,125,1.1",3.241141e-05
fs,125,1.1,0.7,0.0,0.0,"fs,125,1.1",3.214495e-05
fs,125,1.1,0.8,0.0,0.0,"fs,125,1.1",3.190337e-05
fs,125,1.1,0.9,0.0,0.0,"fs,125,1.1",3.167244e-05
fs,125,1.1,1.0,0.0,0.0,"fs,125,1.1",3.144152e-05
fs,125,1.1,1.1,0.0,0.0,"fs,125,1.1",3.119993e-05
fs,125,1.1,1.2,0.0,0.0,"fs,125,1.1",3.095835e-05
fs,125,1.1,1.3,0.0,0.0,"fs,125,1.1",3.060308e-05
fs,125,1.1,1.4,0.0,0.0,"fs,125,1.1",2.822276e-05
fs,125,1.1,1.5,0.0,0.0,"fs,125,1.1",-7.30438e-06
fs,125,1.1,1.6,0.0,0.0,"fs,125,1.1",-0.000507363
fs,125,1.1,1.7,0.0,0.0,"fs,125,1.1",-0.0057335
fs,125,1.1,1.8,0.0,0.0,"fs,125,1.1",-0.0408418
fs,27,0.9,0.0,0.0,0.0,"fs,27,0.9",2.156725e-06
fs,27,0.9,0.1,0.0,0.0,"fs,27,0.9",1.618705e-06
fs,27,0.9,0.2,0.0,0.0,"fs,27,0.9",1.297629e-06
fs,27,0.9,0.3,0.0,0.0,"fs,27,0.9",1.046274e-06
fs,27,0.9,0.4,0.0,0.0,"fs,27,0.9",8.277823e-07
fs,27,0.9,0.5,0.0,0.0,"fs,27,0.9",6.181722e-07
fs,27,0.9,0.6,0.0,0.0,"fs,27,0.9",4.227729e-07
fs,27,0.9,0.7,0.0,0.0,"fs,27,0.9",2.23821e-07
fs,27,0.9,0.8,0.0,0.0,"fs,27,0.9",2.131628e-08
fs,27,0.9,0.9,0.0,0.0,"fs,27,0.9",-1.77636e-07
fs,27,0.9,1.0,0.0,0.0,"fs,27,0.9",-3.76588e-07
fs,27,0.9,1.1,0.0,0.0,"fs,27,0.9",-5.68434e-07
fs,27,0.9,1.2,0.0,0.0,"fs,27,0.9",-7.81597e-07
fs,27,0.9,1.3,0.0,0.0,"fs,27,0.9",-1.15818e-06
fs,27,0.9,1.4,0.0,0.0,"fs,27,0.9",-7.61702e-06
fs,27,0.9,1.5,0.0,0.0,"fs,27,0.9",-0.00017279
fs,27,0.9,1.6,0.0,0.0,"fs,27,0.9",-0.00254285
fs,27,0.9,1.7,0.0,0.0,"fs,27,0.9",-0.0211491
fs,27,0.9,1.8,0.0,0.0,"fs,27,0.9",-0.135811
fs,27,1.0,0.0,0.0,0.0,"fs,27,1.0",3.542637e-06
fs,27,1.0,0.1,0.0,0.0,"fs,27,1.0",2.433165e-06
fs,27,1.0,0.2,0.0,0.0,"fs,27,1.0",1.786127e-06
fs,27,1.0,0.3,0.0,0.0,"fs,27,1.0",1.367795e-06
fs,27,1.0,0.4,0.0,0.0,"fs,27,1.0",1.064038e-06
fs,27,1.0,0.5,0.0,0.0,"fs,27,1.0",8.206769e-07
fs,27,1.0,0.6,0.0,0.0,"fs,27,1.0",6.110668e-07
fs,27,1.0,0.7,0.0,0.0,"fs,27,1.0",4.050094e-07
fs,27,1.0,0.8,0.0,0.0,"fs,27,1.0",1.953993e-07
fs,27,1.0,0.9,0.0,0.0,"fs,27,1.0",-3.55271e-09
fs,27,1.0,1.0,0.0,0.0,"fs,27,1.0",-1.91847e-07
fs,27,1.0,1.1,0.0,0.0,"fs,27,1.0",-3.97904e-07
fs,27,1.0,1.2,0.0,0.0,"fs,27,1.0",-5.8975e-07
fs,27,1.0,1.3,0.0,0.0,"fs,27,1.0",-8.02913e-07
fs,27,1.0,1.4,0.0,0.0,"fs,27,1.0",-1.03029e-06
fs,27,1.0,1.5,0.0,0.0,"fs,27,1.0",-2.11031e-06
fs,27,1.0,1.6,0.0,0.0,"fs,27,1.0",-3.10223e-05
fs,27,1.0,1.7,0.0,0.0,"fs,27,1.0",-0.00061673
fs,27,1.0,1.8,0.0,0.0,"fs,27,1.0",-0.00667146
fs,27,1.1,0.0,0.0,0.0,"fs,27,1.1",6.987127e-06
fs,27,1.1,0.1,0.0,0.0,"fs,27,1.1",4.531486e-06
fs,27,1.1,0.2,0.0,0.0,"fs,27,1.1",3.031353e-06
fs,27,1.1,0.3,0.0,0.0,"fs,27,1.1",2.097877e-06
fs,27,1.1,0.4,0.0,0.0,"fs,27,1.1",1.504574e-06
fs,27,1.1,0.5,0.0,0.0,"fs,27,1.1",1.119105e-06
fs,27,1.1,0.6,0.0,0.0,"fs,27,1.1",8.31335e-07
fs,27,1.1,0.7,0.0,0.0,"fs,27,1.1",5.968559e-07
fs,27,1.1,0.8,0.0,0.0,"fs,27,1.1",3.836931e-07
fs,27,1.1,0.9,0.0,0.0,"fs,27,1.1",1.776357e-07
fs,27,1.1,1.0,0.0,0.0,"fs,27,1.1",-2.13163e-08
fs,27,1.1,1.1,0.0,0.0,"fs,27,1.1",-2.27374e-07
fs,27,1.1,1.2,0.0,0.0,"fs,27,1.1",-4.1922e-07
fs,27,1.1,1.3,0.0,0.0,"fs,27,1.1",-6.18172e-07
fs,27,1.1,1.4,0.0,0.0,"fs,27,1.1",-8.10019e-07
fs,27,1.1,1.5,0.0,0.0,"fs,27,1.1",-1.01608e-06
fs,27,1.1,1.6,0.0,0.0,"fs,27,1.1",-1.35003e-06
fs,27,1.1,1.7,0.0,0.0,"fs,27,1.1",-6.09646e-06
fs,27,1.1,1.8,0.0,0.0,"fs,27,1.1",-0.000127919
sf,-40,0.9,0.0,0.0,0.0,"sf,-40,0.9",1.784271e-06
sf,-40,0.9,0.1,0.0,0.0,"sf,-40,0.9",1.48459e-06
sf,-40,0.9,0.2,0.0,0.0,"sf,-40,0.9",1.242562e-06
sf,-40,0.9,0.3,0.0,0.0,"sf,-40,0.9",1.028511e-06
sf,-40,0.9,0.4,0.0,0.0,"sf,-40,0.9",8.206769e-07
sf,-40,0.9,0.5,0.0,0.0,"sf,-40,0.9",6.217249e-07
sf,-40,0.9,0.6,0.0,0.0,"sf,-40,0.9",4.227729e-07
