process,temp,supply,control,UP,Down,corner name,i_out
fs,125,0.9,0.2,1.8,0.0,"fs,125,0.9",99.05455
fs,125,0.9,0.3,1.8,0.0,"fs,125,0.9",99.04499
fs,125,0.9,0.4,1.8,0.0,"fs,125,0.9",99.03483
fs,125,0.9,0.5,1.8,0.0,"fs,125,0.9",99.02346
fs,125,0.9,0.6,1.8,0.0,"fs,125,0.9",99.00836
fs,125,0.9,0.7,1.8,0.0,"fs,125,0.9",98.98343
fs,125,0.9,0.8,1.8,0.0,"fs,125,0.9",98.94461
fs,125,0.9,0.9,1.8,0.0,"fs,125,0.9",98.89025
fs,125,0.9,1.0,1.8,0.0,"fs,125,0.9",98.81604
fs,125,0.9,1.1,1.8,0.0,"fs,125,0.9",98.70041
fs,125,0.9,1.2,1.8,0.0,"fs,125,0.9",98.34388
fs,125,0.9,1.3,1.8,0.0,"fs,125,0.9",96.07361
fs,125,0.9,1.4,1.8,0.0,"fs,125,0.9",86.36761
fs,125,0.9,1.5,1.8,0.0,"fs,125,0.9",60.04666
fs,125,0.9,1.6,1.8,0.0,"fs,125,0.9",12.08841
fs,125,0.9,1.7,1.8,0.0,"fs,125,0.9",-60.0843
fs,125,0.9,1.8,1.8,0.0,"fs,125,0.9",-158.878
fs,125,1.0,0.0,1.8,0.0,"fs,125,1.0",99.83755
fs,125,1.0,0.1,1.8,0.0,"fs,125,1.0",99.82975
fs,125,1.0,0.2,1.8,0.0,"fs,125,1.0",99.82179
fs,125,1.0,0.3,1.8,0.0,"fs,125,1.0",99.81355
fs,125,1.0,0.4,1.8,0.0,"fs,125,1.0",99.80485
fs,125,1.0,0.5,1.8,0.0,"fs,125,1.0",99.7953
fs,125,1.0,0.6,1.8,0.0,"fs,125,1.0",99.78312
fs,125,1.0,0.7,1.8,0.0,"fs,125,1.0",99.76362
fs,125,1.0,0.8,1.8,0.0,"fs,125,1.0",99.73355
fs,125,1.0,0.9,1.8,0.0,"fs,125,1.0",99.69265
fs,125,1.0,1.0,1.8,0.0,"fs,125,1.0",99.64111
fs,125,1.0,1.1,1.8,0.0,"fs,125,1.0",99.57746
fs,125,1.0,1.2,1.8,0.0,"fs,125,1.0",99.49568
fs,125,1.0,1.3,1.8,0.0,"fs,125,1.0",99.36763
fs,125,1.0,1.4,1.8,0.0,"fs,125,1.0",98.91001
fs,125,1.0,1.5,1.8,0.0,"fs,125,1.0",95.95232
fs,125,1.0,1.6,1.8,0.0,"fs,125,1.0",83.83553
fs,125,1.0,1.7,1.8,0.0,"fs,125,1.0",52.81466
fs,125,1.0,1.8,1.8,0.0,"fs,125,1.0",-1.66807
fs,125,1.1,0.0,1.8,0.0,"fs,125,1.1",100.1432
fs,125,1.1,0.1,1.8,0.0,"fs,125,1.1",100.1361
fs,125,1.1,0.2,1.8,0.0,"fs,125,1.1",100.1289
fs,125,1.1,0.3,1.8,0.0,"fs,125,1.1",100.1215
fs,125,1.1,0.4,1.8,0.0,"fs,125,1.1",100.1137
fs,125,1.1,0.5,1.8,0.0,"fs,125,1.1",100.1053
fs,125,1.1,0.6,1.8,0.0,"fs,125,1.1",100.095
fs,125,1.1,0.7,1.8,0.0,"fs,125,1.1",100.0789
fs,125,1.1,0.8,1.8,0.0,"fs,125,1.1",100.0541
fs,125,1.1,0.9,1.8,0.0,"fs,125,1.1",100.0204
fs,125,1.1,1.0,1.8,0.0,"fs,125,1.1",99.97878
fs,125,1.1,1.1,1.8,0.0,"fs,125,1.1",99.92959
fs,125,1.1,1.2,1.8,0.0,"fs,125,1.1",99.87204
fs,125,1.1,1.3,1.8,0.0,"fs,125,1.1",99.80321
fs,125,1.1,1.4,1.8,0.0,"fs,125,1.1",99.71292
fs,125,1.1,1.5,1.8,0.0,"fs,125,1.1",99.55033
fs,125,1.1,1.6,1.8,0.0,"fs,125,1.1",98.84665
fs,125,1.1,1.7,1.8,0.0,"fs,125,1.1",94.64299
fs,125,1.1,1.8,1.8,0.0,"fs,125,1.1",78.52413
fs,27,0.9,0.0,1.8,0.0,"fs,27,0.9",97.24946
fs,27,0.9,0.1,1.8,0.0,"fs,27,0.9",97.24319
fs,27,0.9,0.2,1.8,0.0,"fs,27,0.9",97.23674
fs,27,0.9,0.3,1.8,0.0,"fs,27,0.9",97.23009
fs,27,0.9,0.4,1.8,0.0,"fs,27,0.9",97.2232
fs,27,0.9,0.5,1.8,0.0,"fs,27,0.9",97.21599
fs,27,0.9,0.6,1.8,0.0,"fs,27,0.9",97.20831
fs,27,0.9,0.7,1.8,0.0,"fs,27,0.9",97.19969
fs,27,0.9,0.8,1.8,0.0,"fs,27,0.9",97.18775
fs,27,0.9,0.9,1.8,0.0,"fs,27,0.9",97.1662
fs,27,0.9,1.0,1.8,0.0,"fs,27,0.9",97.13041
fs,27,0.9,1.1,1.8,0.0,"fs,27,0.9",97.07276
fs,27,0.9,1.2,1.8,0.0,"fs,27,0.9",96.92515
fs,27,0.9,1.3,1.8,0.0,"fs,27,0.9",95.86434
fs,27,0.9,1.4,1.8,0.0,"fs,27,0.9",89.61965
fs,27,0.9,1.5,1.8,0.0,"fs,27,0.9",65.51103
fs,27,0.9,1.6,1.8,0.0,"fs,27,0.9",13.74092
fs,27,0.9,1.7,1.8,0.0,"fs,27,0.9",-68.3452
fs,27,0.9,1.8,1.8,0.0,"fs,27,0.9",-181.858
fs,27,1.0,0.0,1.8,0.0,"fs,27,1.0",99.62097
fs,27,1.0,0.1,1.8,0.0,"fs,27,1.0",99.61565
fs,27,1.0,0.2,1.8,0.0,"fs,27,1.0",99.61022
fs,27,1.0,0.3,1.8,0.0,"fs,27,1.0",99.60466
fs,27,1.0,0.4,1.8,0.0,"fs,27,1.0",99.59893
fs,27,1.0,0.5,1.8,0.0,"fs,27,1.0",99.59299
fs,27,1.0,0.6,1.8,0.0,"fs,27,1.0",99.58673
fs,27,1.0,0.7,1.8,0.0,"fs,27,1.0",99.57982
fs,27,1.0,0.8,1.8,0.0,"fs,27,1.0",99.57067
fs,27,1.0,0.9,1.8,0.0,"fs,27,1.0",99.55486
fs,27,1.0,1.0,1.8,0.0,"fs,27,1.0",99.52994
fs,27,1.0,1.1,1.8,0.0,"fs,27,1.0",99.49588
fs,27,1.0,1.2,1.8,0.0,"fs,27,1.0",99.45122
fs,27,1.0,1.3,1.8,0.0,"fs,27,1.0",99.38584
fs,27,1.0,1.4,1.8,0.0,"fs,27,1.0",99.19773
fs,27,1.0,1.5,1.8,0.0,"fs,27,1.0",97.72683
fs,27,1.0,1.6,1.8,0.0,"fs,27,1.0",89.35036
fs,27,1.0,1.7,1.8,0.0,"fs,27,1.0",59.42451
fs,27,1.0,1.8,1.8,0.0,"fs,27,1.0",-0.0475983
fs,27,1.1,0.0,1.8,0.0,"fs,27,1.1",99.8999
fs,27,1.1,0.1,1.8,0.0,"fs,27,1.1",99.89511
fs,27,1.1,0.2,1.8,0.0,"fs,27,1.1",99.89023
fs,27,1.1,0.3,1.8,0.0,"fs,27,1.1",99.88525
fs,27,1.1,0.4,1.8,0.0,"fs,27,1.1",99.88014
fs,27,1.1,0.5,1.8,0.0,"fs,27,1.1",99.87486
fs,27,1.1,0.6,1.8,0.0,"fs,27,1.1",99.86933
fs,27,1.1,0.7,1.8,0.0,"fs,27,1.1",99.86329
fs,27,1.1,0.8,1.8,0.0,"fs,27,1.1",99.8555
fs,27,1.1,0.9,1.8,0.0,"fs,27,1.1",99.84237
fs,27,1.1,1.0,1.8,0.0,"fs,27,1.1",99.82194
fs,27,1.1,1.1,1.8,0.0,"fs,27,1.1",99.7949
fs,27,1.1,1.2,1.8,0.0,"fs,27,1.1",99.76192
fs,27,1.1,1.3,1.8,0.0,"fs,27,1.1",99.72249
fs,27,1.1,1.4,1.8,0.0,"fs,27,1.1",99.67355
fs,27,1.1,1.5,1.8,0.0,"fs,27,1.1",99.60111
fs,27,1.1,1.6,1.8,0.0,"fs,27,1.1",99.35003
fs,27,1.1,1.7,1.8,0.0,"fs,27,1.1",97.33422
fs,27,1.1,1.8,1.8,0.0,"fs,27,1.1",86.25402
sf,-40,0.9,0.0,1.8,0.0,"sf,-40,0.9",86.64103
sf,-40,0.9,0.1,1.8,0.0,"sf,-40,0.9",86.63328
sf,-40,0.9,0.2,1.8,0.0,"sf,-40,0.9",86.62479
sf,-40,0.9,0.3,1.8,0.0,"sf,-40,0.9",86.61539
sf,-40,0.9,0.4,1.8,0.0,"sf,-40,0.9",86.60482
sf,-40,0.9,0.5,1.8,0.0,"sf,-40,0.9",86.59275
sf,-40,0.9,0.6,1.8,0.0,"sf,-40,0.9",86.57872
sf,-40,0.9,0.7,1.8,0.0,"sf,-40,0.9",86.56203
sf,-40,0.9,0.8,1.8,0.0,"sf,-40,0.9",86.54164
sf,-40,0.9,0.9,1.8,0.0,"sf,-40,0.9",86.51569
sf,-40,0.9,1.0,1.8,0.0,"sf,-40,0.9",86.48002
sf,-40,0.9,1.1,1.8,0.0,"sf,-40,0.9",86.41494
sf,-40,0.9,1.2,1.8,0.0,"sf,-40,0.9",86.15317
sf,-40,0.9,1.3,1.8,0.0,"sf,-40,0.9",84.75278
sf,-40,0.9,1.4,1.8,0.0,"sf,-40,0.9",78.19491
sf,-40,0.9,1.5,1.8,0.0,"sf,-40,0.9",56.3528
sf,-40,0.9,1.6,1.8,0.0,"sf,-40,0.9",11.78909
sf,-40,0.9,1.7,1.8,0.0,"sf,-40,0.9",-58.4678
sf,-40,0.9,1.8,1.8,0.0,"sf,-40,0.9",-156.001
sf,-40,1.0,0.0,1.8,0.0,"sf,-40,1.0",98.62409
sf,-40,1.0,0.1,1.8,0.0,"sf,-40,1.0",98.62057
sf,-40,1.0,0.2,1.8,0.0,"sf,-40,1.0",98.61695
sf,-40,1.0,0.3,1.8,0.0,"sf,-40,1.0",98.61321
sf,-40,1.0,0.4,1.8,0.0,"sf,-40,1.0",98.60933
sf,-40,1.0,0.5,1.8,0.0,"sf,-40,1.0",98.60528
sf,-40,1.0,0.6,1.8,0.0,"sf,-40,1.0",98.60103
sf,-40,1.0,0.7,1.8,0.0,"sf,-40,1.0",98.59653
sf,-40,1.0,0.8,1.8,0.0,"sf,-40,1.0",98.59171
sf,-40,1.0,0.9,1.8,0.0,"sf,-40,1.0",98.58644
sf,-40,1.0,1.0,1.8,0.0,"sf,-40,1.0",98.58041
sf,-40,1.0,1.1,1.8,0.0,"sf,-40,1.0",98.57235
sf,-40,1.0,1.2,1.8,0.0,"sf,-40,1.0",98.55404
sf,-40,1.0,1.3,1.8,0.0,"sf,-40,1.0",98.49521
sf,-40,1.0,1.4,1.8,0.0,"sf,-40,1.0",98.1863
sf,-40,1.0,1.5,1.8,0.0,"sf,-40,1.0",96.21621
sf,-40,1.0,1.6,1.8,0.0,"sf,-40,1.0",86.54544
