process,temp,supply,control,corner name,iref
ss,20,0.9,0.9,"ss,20,0.9",8.185120e+01
ss,60,1.0,0.9,"ss,60,1.0",8.815270e+01
ss,30,0.9,0.9,"ss,30,0.9",8.336630e+01
ss,40,1.0,0.9,"ss,40,1.0",8.841331e+01
ss,0,1.1,0.9,"ss,0,1.1",8.960877e+01
ss,50,1.0,0.9,"ss,50,1.0",8.832137e+01
ss,-20,1.1,0.9,"ss,-20,1.1",8.919902e+01
ss,-30,0.9,0.9,"ss,-30,0.9",5.180839e-02
ss,-40,1.0,0.9,"ss,-40,1.0",8.174217e+01
ss,20,1.0,0.9,"ss,20,1.0",8.826102e+01
ss,40,0.9,0.9,"ss,40,0.9",8.437281e+01
ss,20,1.1,0.9,"ss,20,1.1",8.977688e+01
ss,-20,0.9,0.9,"ss,-20,0.9",7.988645e-02
ss,-40,0.9,0.9,"ss,-40,0.9",3.255150e-02
ss,-30,1.0,0.9,"ss,-30,1.0",7.524905e+01
ss,-40,1.1,0.9,"ss,-40,1.1",8.841673e+01
ss,10,1.0,0.9,"ss,10,1.0",8.794378e+01
fs,40,0.9,0.9,"fs,40,0.9",8.189440e+01
sf,-10,1.1,0.9,"sf,-10,1.1",7.134681e+01
sf,10,0.9,0.9,"sf,10,0.9",7.384091e-01
sf,110,0.9,0.9,"sf,110,0.9",8.568122e+01
sf,110,1.0,0.9,"sf,110,1.0",8.751183e+01
fs,-30,1.1,0.9,"fs,-30,1.1",8.649243e+01
sf,120,0.9,0.9,"sf,120,0.9",8.518030e+01
sf,120,1.1,0.9,"sf,120,1.1",8.846703e+01
sf,120,1.0,0.9,"sf,120,1.0",8.701968e+01
fs,-10,0.9,0.9,"fs,-10,0.9",1.706566e-02
fs,-40,0.9,0.9,"fs,-40,0.9",3.832871e-01
fs,-40,1.1,0.9,"fs,-40,1.1",8.622387e+01
fs,-40,1.0,0.9,"fs,-40,1.0",8.368412e+01
fs,-20,1.0,0.9,"fs,-20,1.0",8.486758e+01
fs,-20,0.9,0.9,"fs,-20,0.9",7.813955e-01
fs,-10,1.0,0.9,"fs,-10,1.0",8.510845e+01
sf,110,1.1,0.9,"sf,110,1.1",8.891991e+01
fs,-30,1.0,0.9,"fs,-30,1.0",8.443624e+01
fs,-30,0.9,0.9,"fs,-30,0.9",5.555994e-01
fs,-10,1.1,0.9,"fs,-10,1.1",8.684206e+01
fs,0,1.0,0.9,"fs,0,1.0",8.522556e+01
fs,0,0.9,0.9,"fs,0,0.9",8.003677e+01
fs,10,1.0,0.9,"fs,10,1.0",8.525109e+01
fs,0,1.1,0.9,"fs,0,1.1",8.692992e+01
fs,10,0.9,0.9,"fs,10,0.9",8.135314e+01
fs,10,1.1,0.9,"fs,10,1.1",8.696141e+01
fs,20,0.9,0.9,"fs,20,0.9",8.188422e+01
fs,20,1.0,0.9,"fs,20,1.0",8.519890e+01
fs,30,0.9,0.9,"fs,30,0.9",8.202036e+01
fs,20,1.1,0.9,"fs,20,1.1",8.693652e+01
fs,30,1.0,0.9,"fs,30,1.0",8.507423e+01
fs,-20,1.1,0.9,"fs,-20,1.1",8.669697e+01
sf,0,0.9,0.9,"sf,0,0.9",5.554225e-01
sf,100,1.1,0.9,"sf,100,1.1",8.932816e+01
sf,100,0.9,0.9,"sf,100,0.9",8.610697e+01
sf,0,1.0,0.9,"sf,0,1.0",8.815580e+01
sf,0,1.1,0.9,"sf,0,1.1",9.076499e+01
sf,20,1.1,0.9,"sf,20,1.1",9.087169e+01
sf,20,0.9,0.9,"sf,20,0.9",9.536950e-01
sf,10,1.0,0.9,"sf,10,1.0",8.881647e+01
sf,60,1.0,0.9,"sf,60,1.0",8.923252e+01
sf,30,1.0,0.9,"sf,30,1.0",4.211362e+00
sf,20,1.0,0.9,"sf,20,1.0",8.923391e+01
sf,40,0.9,0.9,"sf,40,0.9",8.474993e+01
sf,60,1.1,0.9,"sf,60,1.1",9.048766e+01
sf,30,1.1,0.9,"sf,30,1.1",1.034132e+01
sf,40,1.0,0.9,"sf,40,1.0",8.948312e+01
sf,40,1.1,0.9,"sf,40,1.1",9.077661e+01
sf,100,1.0,0.9,"sf,100,1.0",8.795799e+01
sf,30,0.9,0.9,"sf,30,0.9",7.020352e+01
sf,50,1.1,0.9,"sf,50,1.1",9.065638e+01
sf,50,1.0,0.9,"sf,50,1.0",6.480280e+01
sf,10,1.1,0.9,"sf,10,1.1",9.084510e+01
