process,temp,supply,control,corner name,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,125,0.9,1.6,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.106636,True,2.771173,
ff,125,0.9,1.7,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.10838,True,2.772638,
ff,125,0.9,1.8,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.10935,True,2.773523,
ff,125,1.0,0.0,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.73913,True,2.206102,
ff,125,1.0,0.1,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.726122,True,2.249339,
ff,125,1.0,0.2,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.721358,True,2.299495,
ff,125,1.0,0.3,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.728816,True,2.352514,
ff,125,1.0,0.4,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.752474,True,2.406701,
ff,125,1.0,0.5,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.794768,True,2.455957,
ff,125,1.0,0.6,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.853708,True,2.49927,
ff,125,1.0,0.7,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,2.925124,True,2.537798,
ff,125,1.0,0.8,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.001362,True,2.572431,
ff,125,1.0,0.9,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.075992,True,2.606015,
ff,125,1.0,1.0,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.143568,True,2.636613,
ff,125,1.0,1.1,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.20083,True,2.664486,
ff,125,1.0,1.2,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.245722,True,2.688606,
ff,125,1.0,1.3,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.278084,True,2.706443,
ff,125,1.0,1.4,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.299556,True,2.71904,
ff,125,1.0,1.5,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.312652,True,2.725362,
ff,125,1.0,1.6,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.320148,True,2.729583,
ff,125,1.0,1.7,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.324362,True,2.732022,
ff,125,1.0,1.8,"ff,125,1.0",1.457782e+01,9.886145e+00,1.188961e+00,1.188961e+00,2.377918e+00,True,True,True,7.244904e-01,7.244904e-01,3.326662,True,2.733938,
ff,125,1.1,0.0,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.794462,True,2.193884,
ff,125,1.1,0.1,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.779568,True,2.236222,
ff,125,1.1,0.2,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.773208,True,2.285009,
ff,125,1.1,0.3,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.779614,True,2.336134,
ff,125,1.1,0.4,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.802794,True,2.38811,
ff,125,1.1,0.5,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.846102,True,2.435182,
ff,125,1.1,0.6,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.907048,True,2.47717,
ff,125,1.1,0.7,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,2.98222,True,2.513909,
