process,temp,supply,control,corner name,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
sf,27,0.9,1.0,"sf,27,0.9",60.607800000000005,1.267285e+00,8.628559e-02,3.03662,True,2.585443,
sf,27,0.9,1.1,"sf,27,0.9",74.6388,1.117878e+00,3.958041e-02,3.065554,True,2.607321,
sf,27,0.9,1.2,"sf,27,0.9",2.4588,7.033643e-01,7.033824e-01,3.078598,True,2.619995,
sf,27,0.9,1.3,"sf,27,0.9",5.3586,3.194573e-02,1.440648e+00,3.094158,True,2.625966,
sf,27,0.9,1.4,"sf,27,0.9",81.3852,-4.40132e-03,1.254836e+00,3.099882,True,2.628613,
sf,27,0.9,1.5,"sf,27,0.9",60.105599999999995,2.123591e-02,1.182399e+00,3.097168,True,2.629604,
sf,27,0.9,1.6,"sf,27,0.9",139.176,1.532895e+00,-1.60310e-02,3.101188,True,2.629918,
sf,27,0.9,1.7,"sf,27,0.9",2.4012000000000002,7.032985e-01,7.033194e-01,3.095316,True,2.630127,
sf,27,0.9,1.8,"sf,27,0.9",80.7282,-2.24186e-02,1.366102e+00,3.098362,True,2.630143,
sf,27,1.0,0.0,"sf,27,1.0",4.104,7.415387e-01,7.415103e-01,2.801336,True,2.219508,
sf,27,1.0,0.1,"sf,27,1.0",663.1614,1.566659e-01,9.683945e-01,2.786148,True,2.252943,
sf,27,1.0,0.2,"sf,27,1.0",-83.9304,-5.94312e-02,1.281308e+00,2.774524,True,2.290692,
sf,27,1.0,0.3,"sf,27,1.0",4.0986,7.415572e-01,7.415255e-01,2.77272,True,2.330664,
sf,27,1.0,0.4,"sf,27,1.0",-495.9162,7.418546e-01,6.162764e-01,2.78817,True,2.369425,
sf,27,1.0,0.5,"sf,27,1.0",-193.6782,6.480133e-01,6.887746e-01,2.825526,True,2.404533,
sf,27,1.0,0.6,"sf,27,1.0",-1018.1034,3.187744e-01,9.571056e-01,2.881794,True,2.435682,
sf,27,1.0,0.7,"sf,27,1.0",-141.30720000000002,-6.42090e-02,1.292365e+00,2.946546,True,2.465263,
sf,27,1.0,0.8,"sf,27,1.0",4.113,7.415872e-01,7.415886e-01,3.011622,True,2.494851,
sf,27,1.0,0.9,"sf,27,1.0",4.071600000000001,7.415813e-01,7.415910e-01,3.072302,True,2.524343,
sf,27,1.0,1.0,"sf,27,1.0",-112.149,1.979914e-02,1.513601e+00,3.124606,True,2.551317,
sf,27,1.0,1.1,"sf,27,1.0",-180.423,1.564223e+00,4.248253e-03,3.166202,True,2.574421,
sf,27,1.0,1.2,"sf,27,1.0",4.1058,7.414828e-01,7.415408e-01,3.195778,True,2.589331,
sf,27,1.0,1.3,"sf,27,1.0",4.0932,7.415289e-01,7.415471e-01,3.213596,True,2.598019,
sf,27,1.0,1.4,"sf,27,1.0",548.4546,-2.23201e-02,1.399724e+00,3.222396,True,2.602255,
sf,27,1.0,1.5,"sf,27,1.0",-213.7698,4.117653e-02,1.458569e+00,3.226142,True,2.603733,
sf,27,1.0,1.6,"sf,27,1.0",4.0986,7.414632e-01,7.414622e-01,3.227594,True,2.604193,
sf,27,1.0,1.7,"sf,27,1.0",-41.025600000000004,4.583764e-02,1.454333e+00,3.228138,True,2.604851,
sf,27,1.0,1.8,"sf,27,1.0",104.18220000000001,1.412900e+00,-2.62187e-02,3.228356,True,2.6047,
sf,27,1.1,0.0,"sf,27,1.1",4.707,7.514687e-01,7.514664e-01,2.84102,True,2.211649,
sf,27,1.1,0.1,"sf,27,1.1",300.81059999999997,1.718261e-03,1.393574e+00,2.825262,True,2.244421,
sf,27,1.1,0.2,"sf,27,1.1",91.764,9.290221e-01,2.740485e-01,2.813464,True,2.281931,
sf,27,1.1,0.3,"sf,27,1.1",607.302,-8.15990e-02,1.162046e+00,2.811982,True,2.320469,
sf,27,1.1,0.4,"sf,27,1.1",4.715999999999999,7.513466e-01,7.512652e-01,2.82562,True,2.357999,
sf,27,1.1,0.5,"sf,27,1.1",-1080.6354000000001,3.056118e-02,1.353418e+00,2.863636,True,2.39164,
sf,27,1.1,0.6,"sf,27,1.1",4.7214,7.513212e-01,7.513064e-01,2.920152,True,2.422063,
sf,27,1.1,0.7,"sf,27,1.1",-159.96600000000004,6.301579e-01,6.792802e-01,2.986296,True,2.450659,
sf,27,1.1,0.8,"sf,27,1.1",4.7268,7.512554e-01,7.512865e-01,3.053254,True,2.479446,
sf,27,1.1,0.9,"sf,27,1.1",977.0885999999999,1.316185e+00,-4.15258e-02,3.116222,True,2.507592,
sf,27,1.1,1.0,"sf,27,1.1",4.7016,7.513836e-01,7.513625e-01,3.171922,True,2.53455,
sf,27,1.1,1.1,"sf,27,1.1",4.7016,7.511268e-01,7.511430e-01,3.21762,True,2.55813,
sf,27,1.1,1.2,"sf,27,1.1",1134.3995999999997,-4.83808e-03,1.304020e+00,3.251542,True,2.574979,
sf,27,1.1,1.3,"sf,27,1.1",4.725,7.513380e-01,7.513545e-01,3.273126,True,2.585581,
sf,27,1.1,1.4,"sf,27,1.1",-34482.096,-4.01438e-02,1.570179e+00,3.28444,True,2.590214,
sf,27,1.1,1.5,"sf,27,1.1",4.7142,7.512937e-01,7.512797e-01,3.28941,True,2.591761,
sf,27,1.1,1.6,"sf,27,1.1",4.715999999999999,7.513125e-01,7.513199e-01,3.291398,True,2.59317,
sf,27,1.1,1.7,"sf,27,1.1",-29295.306,6.233399e-02,1.409978e+00,3.292156,True,2.593364,
sf,27,1.1,1.8,"sf,27,1.1",3224.3940000000002,1.770494e-02,1.593149e+00,3.292464,True,2.593583,
ss,-40,0.9,0.0,"ss,-40,0.9",-685.611,-4.59762e-02,1.317265e+00,2.885414,True,2.294713,
ss,-40,0.9,0.1,"ss,-40,0.9",-174.465,1.312747e+00,7.430193e-02,2.87594,True,2.331046,
ss,-40,0.9,0.2,"ss,-40,0.9",-13020.5286,6.013591e-01,8.292661e-01,2.86984,True,2.371428,
ss,-40,0.9,0.3,"ss,-40,0.9",1.2653999999999999,7.117702e-01,7.117776e-01,2.87536,True,2.4109,
ss,-40,0.9,0.4,"ss,-40,0.9",1.2564000000000002,7.118113e-01,7.118029e-01,2.894274,True,2.448887,
ss,-40,0.9,0.5,"ss,-40,0.9",1.1340000000000001,7.117241e-01,7.117201e-01,2.929706,True,2.483566,
ss,-40,0.9,0.6,"ss,-40,0.9",5692.302,1.412837e+00,-3.14067e-02,2.97687,True,2.51572,
ss,-40,0.9,0.7,"ss,-40,0.9",139.4694,-6.28023e-02,1.353682e+00,3.023254,True,2.548033,
ss,-40,0.9,0.8,"ss,-40,0.9",1.3194000000000001,7.118721e-01,7.118743e-01,3.067574,True,2.581008,
ss,-40,0.9,0.9,"ss,-40,0.9",1.1106,7.116549e-01,7.116612e-01,3.104078,True,2.61209,
ss,-40,0.9,1.0,"ss,-40,0.9",1.2042000000000002,7.117632e-01,7.117740e-01,3.133536,True,2.635954,
ss,-40,0.9,1.1,"ss,-40,0.9",1.2528000000000001,7.117936e-01,7.118024e-01,3.154926,True,2.649273,
ss,-40,0.9,1.2,"ss,-40,0.9",1.2852000000000001,7.118140e-01,7.118276e-01,3.167168,True,2.654833,
ss,-40,0.9,1.3,"ss,-40,0.9",52.138799999999996,-3.22422e-02,1.478323e+00,3.169734,True,2.656733,
ss,-40,0.9,1.4,"ss,-40,0.9",1.1574,7.117627e-01,7.117461e-01,3.171984,True,2.657284,
ss,-40,0.9,1.5,"ss,-40,0.9",-63.554399999999994,-3.30551e-02,1.544720e+00,3.172708,True,2.657455,
ss,-40,0.9,1.6,"ss,-40,0.9",-9.9396,1.565690e+00,-1.76923e-02,3.17263,True,2.657513,
ss,-40,0.9,1.7,"ss,-40,0.9",1.2204,7.117713e-01,7.117740e-01,3.171888,True,2.657437,
ss,-40,0.9,1.8,"ss,-40,0.9",1.1447999999999998,7.117137e-01,7.117196e-01,3.171098,True,2.657579,
ss,-40,1.0,0.0,"ss,-40,1.0",-8.067599999999999,1.144044e+00,-1.08621e-02,2.959264,True,2.279505,
ss,-40,1.0,0.1,"ss,-40,1.0",-72.4482,-3.44195e-02,1.382939e+00,2.951644,True,2.315088,
ss,-40,1.0,0.2,"ss,-40,1.0",-1842.0246,1.180427e-01,1.233015e+00,2.941986,True,2.352894,
ss,-40,1.0,0.3,"ss,-40,1.0",2.4102,7.773551e-01,7.773508e-01,2.94146,True,2.391034,
ss,-40,1.0,0.4,"ss,-40,1.0",-28.848599999999998,1.003210e+00,3.950559e-01,2.959368,True,2.426836,
ss,-40,1.0,0.5,"ss,-40,1.0",-1216.2348,1.209773e+00,-1.90828e-02,2.99777,True,2.458242,
ss,-40,1.0,0.6,"ss,-40,1.0",2.34,7.772793e-01,7.773083e-01,3.035722,True,2.486482,
ss,-40,1.0,0.7,"ss,-40,1.0",-3132.1008,1.173605e+00,4.273413e-02,3.107578,True,2.513094,
ss,-40,1.0,0.8,"ss,-40,1.0",-834.6546000000001,8.720442e-02,1.400655e+00,3.170488,True,2.540068,
ss,-40,1.0,0.9,"ss,-40,1.0",219.5424,1.204567e+00,5.599696e-02,3.224222,True,2.566788,
ss,-40,1.0,1.0,"ss,-40,1.0",2.5092,7.764635e-01,7.764837e-01,3.267928,True,2.590794,
ss,-40,1.0,1.1,"ss,-40,1.0",-63.7812,8.320760e-01,4.071501e-01,3.3063,True,2.608286,
ss,-40,1.0,1.2,"ss,-40,1.0",-123.7896,-6.45522e-03,1.640355e+00,3.328386,True,2.61797,
ss,-40,1.0,1.3,"ss,-40,1.0",-165.35160000000002,1.565328e+00,2.729946e-02,3.341902,True,2.62168,
ss,-40,1.0,1.4,"ss,-40,1.0",-53.81100000000001,1.618798e+00,-1.96297e-02,3.340808,True,2.622906,
ss,-40,1.0,1.5,"ss,-40,1.0",135.5256,1.643568e+00,-8.16491e-03,3.341564,True,2.623293,
ss,-40,1.0,1.6,"ss,-40,1.0",80.073,1.654771e+00,-3.26639e-03,3.346436,True,2.623537,
ss,-40,1.0,1.7,"ss,-40,1.0",47.894400000000005,1.336555e+00,-3.78485e-03,3.338586,True,2.623563,
ss,-40,1.0,1.8,"ss,-40,1.0",11.228399999999999,6.243364e-01,6.205897e-01,3.345454,True,2.62356,
ss,-40,1.1,0.0,"ss,-40,1.1",4.2084,8.155086e-01,8.154725e-01,2.985578,True,2.270299,
ss,-40,1.1,0.1,"ss,-40,1.1",4.2101999999999995,8.155805e-01,8.156076e-01,2.968114,True,2.304206,
ss,-40,1.1,0.2,"ss,-40,1.1",247.7556,7.711464e-01,6.812833e-01,2.962634,True,2.341248,
ss,-40,1.1,0.3,"ss,-40,1.1",237.95280000000002,1.477322e-01,1.224166e+00,2.964296,True,2.377871,
ss,-40,1.1,0.4,"ss,-40,1.1",51.3558,6.794119e-02,1.374396e+00,2.981298,True,2.412702,
ss,-40,1.1,0.5,"ss,-40,1.1",180.2016,9.852153e-02,1.062082e+00,3.021296,True,2.443137,
ss,-40,1.1,0.6,"ss,-40,1.1",181.2132,-1.23278e-02,1.474570e+00,3.077172,True,2.470239,
ss,-40,1.1,0.7,"ss,-40,1.1",4.2642,8.155005e-01,8.155052e-01,3.141936,True,2.495846,
ss,-40,1.1,0.8,"ss,-40,1.1",4.194,8.155463e-01,8.154651e-01,3.206288,True,2.521336,
ss,-40,1.1,0.9,"ss,-40,1.1",-6368.2488,6.254116e-01,6.334704e-01,3.265366,True,2.547364,
ss,-40,1.1,1.0,"ss,-40,1.1",-265.0086,-3.89856e-02,1.621797e+00,3.317276,True,2.571089,
ss,-40,1.1,1.1,"ss,-40,1.1",4.203,8.155002e-01,8.155704e-01,3.358486,True,2.589925,
ss,-40,1.1,1.2,"ss,-40,1.1",-71228.268,4.834401e-02,1.519121e+00,3.386054,True,2.601623,
ss,-40,1.1,1.3,"ss,-40,1.1",-142.77960000000002,1.647464e+00,1.792188e-02,3.399986,True,2.606839,
ss,-40,1.1,1.4,"ss,-40,1.1",-20.1528,3.595562e-01,9.000122e-01,3.40522,True,2.608144,
ss,-40,1.1,1.5,"ss,-40,1.1",4.224600000000001,8.155277e-01,8.155521e-01,3.406868,True,2.608549,
ss,-40,1.1,1.6,"ss,-40,1.1",90.2556,2.638304e-02,1.606345e+00,3.407326,True,2.608825,
ss,-40,1.1,1.7,"ss,-40,1.1",-17.706599999999998,3.153882e-02,1.302356e+00,3.407506,True,2.608861,
ss,-40,1.1,1.8,"ss,-40,1.1",-3.8124000000000002,6.899755e-02,1.429953e+00,3.40759,True,2.608867,
ss,125,0.9,0.0,"ss,125,0.9",4.3092,7.365474e-01,7.365561e-01,2.715724,True,2.245468,
ss,125,0.9,0.1,"ss,125,0.9",7.866,9.830079e-01,3.513232e-01,2.704898,True,2.274596,
ss,125,0.9,0.2,"ss,125,0.9",4.3020000000000005,7.365776e-01,7.365857e-01,2.697016,True,2.308616,
ss,125,0.9,0.3,"ss,125,0.9",4.311,7.366905e-01,7.366820e-01,2.695512,True,2.34579,
ss,125,0.9,0.4,"ss,125,0.9",-92.49300000000001,-3.59749e-02,1.160259e+00,2.70384,True,2.383893,
ss,125,0.9,0.5,"ss,125,0.9",4.3146,7.366982e-01,7.366875e-01,2.725316,True,2.420881,
ss,125,0.9,0.6,"ss,125,0.9",4.2984,7.366267e-01,7.367287e-01,2.759348,True,2.45438,
ss,125,0.9,0.7,"ss,125,0.9",14769.666000000001,1.097099e+00,8.623648e-02,2.800766,True,2.485031,
ss,125,0.9,0.8,"ss,125,0.9",4.3092,7.366768e-01,7.366630e-01,2.842528,True,2.512702,
ss,125,0.9,0.9,"ss,125,0.9",4.3038,7.366848e-01,7.366744e-01,2.879674,True,2.536708,
ss,125,0.9,1.0,"ss,125,0.9",4.3092,7.366862e-01,7.366746e-01,2.909452,True,2.556865,
ss,125,0.9,1.1,"ss,125,0.9",4.3092,7.366958e-01,7.366819e-01,2.931086,True,2.571183,
ss,125,0.9,1.2,"ss,125,0.9",4.3074,7.366760e-01,7.366923e-01,2.945216,True,2.580211,
ss,125,0.9,1.3,"ss,125,0.9",4.2984,7.366671e-01,7.366610e-01,2.95342,True,2.584919,
ss,125,0.9,1.4,"ss,125,0.9",4.2984,7.366715e-01,7.366765e-01,2.957758,True,2.587745,
ss,125,0.9,1.5,"ss,125,0.9",4.311,7.367031e-01,7.366879e-01,2.959932,True,2.588796,
ss,125,0.9,1.6,"ss,125,0.9",4.305600000000001,7.366629e-01,7.366977e-01,2.960982,True,2.589293,
ss,125,0.9,1.7,"ss,125,0.9",4.3074,7.366940e-01,7.366638e-01,2.961484,True,2.590105,
ss,125,0.9,1.8,"ss,125,0.9",4.3002,7.366680e-01,7.366714e-01,2.961706,True,2.590017,
ss,125,1.0,0.0,"ss,125,1.0",4.753800000000001,7.464135e-01,7.464361e-01,2.763532,True,2.23768,
ss,125,1.0,0.1,"ss,125,1.0",-12.259800000000002,1.324356e+00,-2.80906e-02,2.751578,True,2.266178,
ss,125,1.0,0.2,"ss,125,1.0",4.753800000000001,7.464133e-01,7.464619e-01,2.742452,True,2.298996,
ss,125,1.0,0.3,"ss,125,1.0",4.752,7.465011e-01,7.464960e-01,2.737504,True,2.335231,
ss,125,1.0,0.4,"ss,125,1.0",4.748400000000001,7.463783e-01,7.463850e-01,2.748038,True,2.372287,
ss,125,1.0,0.5,"ss,125,1.0",4.7466,7.464414e-01,7.464296e-01,2.769644,True,2.408286,
ss,125,1.0,0.6,"ss,125,1.0",4.755599999999999,7.464140e-01,7.464497e-01,2.80513,True,2.440495,
ss,125,1.0,0.7,"ss,125,1.0",4.7412,7.464002e-01,7.464196e-01,2.849614,True,2.469729,
ss,125,1.0,0.8,"ss,125,1.0",4.7646,7.465351e-01,7.465364e-01,2.8962,True,2.495981,
ss,125,1.0,0.9,"ss,125,1.0",4.743,7.464212e-01,7.464391e-01,2.939346,True,2.519467,
ss,125,1.0,1.0,"ss,125,1.0",4.7448,7.464150e-01,7.464345e-01,2.975752,True,2.538686,
ss,125,1.0,1.1,"ss,125,1.0",4.7592,7.464252e-01,7.464452e-01,3.003616,True,2.553375,
ss,125,1.0,1.2,"ss,125,1.0",4.7448,7.464573e-01,7.464225e-01,3.022742,True,2.563394,
ss,125,1.0,1.3,"ss,125,1.0",4.755599999999999,7.464042e-01,7.464612e-01,3.034384,True,2.569326,
ss,125,1.0,1.4,"ss,125,1.0",4.7501999999999995,7.464231e-01,7.464345e-01,3.04079,True,2.57226,
ss,125,1.0,1.5,"ss,125,1.0",-1.5426000000000002,1.480321e+00,-2.38100e-02,3.044046,True,2.573842,
ss,125,1.0,1.6,"ss,125,1.0",185.2758,8.298649e-01,4.556213e-01,3.045634,True,2.574681,
ss,125,1.0,1.7,"ss,125,1.0",4.7501999999999995,7.464490e-01,7.464157e-01,3.046408,True,2.574876,
ss,125,1.0,1.8,"ss,125,1.0",-22.7466,5.698923e-02,1.390047e+00,3.046706,True,2.575056,
ss,125,1.1,0.0,"ss,125,1.1",4.914,7.497413e-01,7.497302e-01,2.799418,True,2.231717,
ss,125,1.1,0.1,"ss,125,1.1",26.7174,4.739458e-01,8.738455e-01,2.786114,True,2.259469,
ss,125,1.1,0.2,"ss,125,1.1",4.914,7.497479e-01,7.497190e-01,2.776732,True,2.291828,
ss,125,1.1,0.3,"ss,125,1.1",543.2886,8.307827e-01,5.992065e-01,2.773536,True,2.327296,
ss,125,1.1,0.4,"ss,125,1.1",20.467799999999997,-4.17633e-02,1.210983e+00,2.781256,True,2.364152,
ss,125,1.1,0.5,"ss,125,1.1",4.914,7.497320e-01,7.497396e-01,2.802718,True,2.399016,
ss,125,1.1,0.6,"ss,125,1.1",-12.4794,6.849654e-02,1.097458e+00,2.838662,True,2.430427,
ss,125,1.1,0.7,"ss,125,1.1",-263.4642,9.319891e-01,3.706647e-01,2.88432,True,2.45901,
ss,125,1.1,0.8,"ss,125,1.1",4.9104,7.497275e-01,7.497297e-01,2.932872,True,2.484586,
ss,125,1.1,0.9,"ss,125,1.1",4.9068000000000005,7.497211e-01,7.497338e-01,2.978646,True,2.507756,
ss,125,1.1,1.0,"ss,125,1.1",4.9086,7.497417e-01,7.497219e-01,3.01792,True,2.527769,
ss,125,1.1,1.1,"ss,125,1.1",4.9284,7.498095e-01,7.498049e-01,3.048698,True,2.542584,
ss,125,1.1,1.2,"ss,125,1.1",4.9122,7.497420e-01,7.497315e-01,3.070384,True,2.553163,
ss,125,1.1,1.3,"ss,125,1.1",4.9212,7.497338e-01,7.497312e-01,3.084014,True,2.559699,
ss,125,1.1,1.4,"ss,125,1.1",4.914,7.497067e-01,7.497570e-01,3.09167,True,2.563166,
ss,125,1.1,1.5,"ss,125,1.1",4.9176,7.497072e-01,7.497682e-01,3.095636,True,2.564996,
ss,125,1.1,1.6,"ss,125,1.1",4.9194,7.497503e-01,7.497113e-01,3.097584,True,2.565816,
ss,125,1.1,1.7,"ss,125,1.1",52.0848,1.492270e+00,6.430428e-03,3.098524,True,2.566163,
ss,125,1.1,1.8,"ss,125,1.1",-31.8258,3.831977e-03,1.299155e+00,3.098984,True,2.566368,
ss,27,0.9,0.0,"ss,27,0.9",-1052.9694,1.043626e+00,2.816556e-01,2.829562,True,2.273522,
ss,27,0.9,0.1,"ss,27,0.9",2.457,7.346186e-01,7.346248e-01,2.817938,True,2.307297,
ss,27,0.9,0.2,"ss,27,0.9",-71.2944,1.333867e+00,-4.36306e-02,2.810428,True,2.345173,
ss,27,0.9,0.3,"ss,27,0.9",-259.5618,1.200357e+00,-6.85928e-02,2.81169,True,2.384174,
ss,27,0.9,0.4,"ss,27,0.9",-195.42780000000002,1.097271e+00,3.454724e-02,2.823228,True,2.423031,
ss,27,0.9,0.5,"ss,27,0.9",2.3562000000000003,7.345833e-01,7.345714e-01,2.846238,True,2.458531,
ss,27,0.9,0.6,"ss,27,0.9",-6569.447400000001,1.373100e+00,3.870150e-02,2.895882,True,2.490921,
ss,27,0.9,0.7,"ss,27,0.9",6.678000000000001,-5.53538e-02,1.384936e+00,2.94232,True,2.521552,
ss,27,0.9,0.8,"ss,27,0.9",-34.4736,1.882108e-01,1.148582e+00,2.98607,True,2.551415,
ss,27,0.9,0.9,"ss,27,0.9",272.5398,1.424165e+00,4.944820e-02,3.023636,True,2.578989,
ss,27,0.9,1.0,"ss,27,0.9",-667.8702000000001,-2.56482e-02,1.488304e+00,3.056698,True,2.601033,
ss,27,0.9,1.1,"ss,27,0.9",519.6024,1.849895e-02,1.479201e+00,3.078374,True,2.615144,
ss,27,0.9,1.2,"ss,27,0.9",-3989.2194,9.796961e-02,1.296109e+00,3.091616,True,2.62283,
ss,27,0.9,1.3,"ss,27,0.9",455.9508,3.745861e-02,1.447757e+00,3.093532,True,2.626073,
ss,27,0.9,1.4,"ss,27,0.9",57.211200000000005,6.657650e-01,5.778191e-01,3.09809,True,2.627498,
ss,27,0.9,1.5,"ss,27,0.9",42.1164,1.894391e-01,1.099647e+00,3.099732,True,2.627872,
ss,27,0.9,1.6,"ss,27,0.9",98.901,1.833351e-01,1.039428e+00,3.097566,True,2.628076,
ss,27,0.9,1.7,"ss,27,0.9",4.68,8.624110e-01,3.833279e-01,3.10125,True,2.628298,
ss,27,0.9,1.8,"ss,27,0.9",66.0168,1.085831e+00,1.907121e-01,3.096808,True,2.62833,
ss,27,1.0,0.0,"ss,27,1.0",240.7356,-7.16424e-02,1.223769e+00,2.871738,True,2.262154,
ss,27,1.0,0.1,"ss,27,1.0",-734.3784,8.904951e-01,4.755896e-01,2.857336,True,2.294508,
ss,27,1.0,0.2,"ss,27,1.0",220.131,4.986214e-01,8.661773e-01,2.847746,True,2.331621,
ss,27,1.0,0.3,"ss,27,1.0",-98.33940000000001,-5.14278e-02,1.318819e+00,2.84641,True,2.370004,
ss,27,1.0,0.4,"ss,27,1.0",176.3316,1.857488e-01,9.949555e-01,2.85978,True,2.406819,
ss,27,1.0,0.5,"ss,27,1.0",4.0518,7.769274e-01,7.770080e-01,2.89217,True,2.440356,
ss,27,1.0,0.6,"ss,27,1.0",4.033799999999999,7.769557e-01,7.769965e-01,2.940554,True,2.470228,
ss,27,1.0,0.7,"ss,27,1.0",4.0536,7.769687e-01,7.769843e-01,2.997034,True,2.497743,
ss,27,1.0,0.8,"ss,27,1.0",4.096799999999999,7.769680e-01,7.769778e-01,3.05351,True,2.523761,
ss,27,1.0,0.9,"ss,27,1.0",4.005,7.769634e-01,7.769568e-01,3.105198,True,2.548486,
ss,27,1.0,1.0,"ss,27,1.0",3305.9880000000003,1.006430e+00,2.325053e-01,3.14849,True,2.569905,
ss,27,1.0,1.1,"ss,27,1.0",4.0266,7.769902e-01,7.769188e-01,3.181158,True,2.586074,
ss,27,1.0,1.2,"ss,27,1.0",-147.84840000000003,6.924220e-01,5.979895e-01,3.201976,True,2.595683,
ss,27,1.0,1.3,"ss,27,1.0",4.0392,7.769571e-01,7.769825e-01,3.213196,True,2.600529,
ss,27,1.0,1.4,"ss,27,1.0",-3.1608,9.024568e-01,3.691672e-01,3.218148,True,2.6023,
ss,27,1.0,1.5,"ss,27,1.0",43.1748,4.356327e-02,1.230434e+00,3.220146,True,2.602909,
ss,27,1.0,1.6,"ss,27,1.0",-41.1372,1.342897e+00,-4.25246e-03,3.220924,True,2.603178,
ss,27,1.0,1.7,"ss,27,1.0",-20.867399999999996,1.201962e+00,1.466505e-01,3.221236,True,2.603664,
ss,27,1.0,1.8,"ss,27,1.0",-15.960600000000001,1.235671e-01,1.255373e+00,3.221366,True,2.603513,
ss,27,1.1,0.0,"ss,27,1.1",142.38360000000003,1.262421e+00,-8.57960e-02,2.912396,True,2.254702,
ss,27,1.1,0.1,"ss,27,1.1",4.671,7.886653e-01,7.886416e-01,2.898424,True,2.286281,
ss,27,1.1,0.2,"ss,27,1.1",4.6782,7.886771e-01,7.887642e-01,2.887952,True,2.322003,
ss,27,1.1,0.3,"ss,27,1.1",181.035,1.356903e+00,4.540886e-02,2.885158,True,2.35979,
ss,27,1.1,0.4,"ss,27,1.1",-1554.1326000000001,5.755880e-02,1.353981e+00,2.898832,True,2.395451,
ss,27,1.1,0.5,"ss,27,1.1",2205.54,1.402067e+00,-1.88344e-02,2.930586,True,2.428176,
ss,27,1.1,0.6,"ss,27,1.1",4.6692,7.887655e-01,7.886937e-01,2.979552,True,2.45719,
ss,27,1.1,0.7,"ss,27,1.1",4.68,7.886577e-01,7.886650e-01,3.037194,True,2.483801,
ss,27,1.1,0.8,"ss,27,1.1",4.6674,7.887777e-01,7.887604e-01,3.09593,True,2.509214,
ss,27,1.1,0.9,"ss,27,1.1",157.50900000000001,1.480375e+00,3.794758e-02,3.150622,True,2.533319,
ss,27,1.1,1.0,"ss,27,1.1",4.671,7.889155e-01,7.889114e-01,3.1977,True,2.554757,
ss,27,1.1,1.1,"ss,27,1.1",4.6656,7.887060e-01,7.887061e-01,3.234462,True,2.57159,
ss,27,1.1,1.2,"ss,27,1.1",-1025.8596000000002,9.123195e-02,1.165021e+00,3.259438,True,2.582713,
ss,27,1.1,1.3,"ss,27,1.1",4.68,7.887063e-01,7.887194e-01,3.273502,True,2.588003,
ss,27,1.1,1.4,"ss,27,1.1",4.671,7.887197e-01,7.887033e-01,3.2801,True,2.590702,
ss,27,1.1,1.5,"ss,27,1.1",-582.6204,1.161323e+00,9.699573e-02,3.282802,True,2.591735,
ss,27,1.1,1.6,"ss,27,1.1",-6.489,2.567209e-01,1.030401e+00,3.283858,True,2.59223,
ss,27,1.1,1.7,"ss,27,1.1",4.6692,7.886271e-01,7.886278e-01,3.28427,True,2.591728,
ss,27,1.1,1.8,"ss,27,1.1",2.4768000000000003,1.282002e+00,3.266848e-02,3.284438,True,2.592162,
tt,-40,0.9,0.0,"tt,-40,0.9",226.5462,3.137907e-01,9.259920e-01,2.83241,True,2.291855,
tt,-40,0.9,0.1,"tt,-40,0.9",90.26100000000001,1.202479e+00,1.080450e-01,2.822836,True,2.330413,
tt,-40,0.9,0.2,"tt,-40,0.9",2527.4880000000003,1.255816e+00,8.335381e-02,2.817776,True,2.371318,
tt,-40,0.9,0.3,"tt,-40,0.9",-15.377400000000002,5.158493e-01,8.310910e-01,2.821,True,2.413124,
tt,-40,0.9,0.4,"tt,-40,0.9",1627.191,1.254798e+00,-5.82408e-02,2.839702,True,2.452406,
tt,-40,0.9,0.5,"tt,-40,0.9",-46.76760000000001,1.280023e+00,-6.09134e-02,2.873924,True,2.487004,
tt,-40,0.9,0.6,"tt,-40,0.9",10301.184000000001,-2.67729e-02,1.142476e+00,2.924472,True,2.51909,
tt,-40,0.9,0.7,"tt,-40,0.9",-983.5506,1.329605e+00,-5.62505e-02,2.976476,True,2.551537,
tt,-40,0.9,0.8,"tt,-40,0.9",311.751,1.452183e+00,3.152232e-02,3.023388,True,2.584631,
tt,-40,0.9,0.9,"tt,-40,0.9",73.38600000000001,1.381882e-02,1.497171e+00,3.063878,True,2.617469,
tt,-40,0.9,1.0,"tt,-40,0.9",1.6146,7.370468e-01,7.370517e-01,3.098916,True,2.64306,
tt,-40,0.9,1.1,"tt,-40,0.9",680.0364000000001,6.308405e-02,1.338130e+00,3.121408,True,2.657687,
tt,-40,0.9,1.2,"tt,-40,0.9",-29570.598,4.240764e-02,1.390254e+00,3.13331,True,2.663804,
tt,-40,0.9,1.3,"tt,-40,0.9",-208.6722,1.121895e+00,1.311163e-01,3.13745,True,2.665685,
tt,-40,0.9,1.4,"tt,-40,0.9",332.2386,3.927155e-02,1.426223e+00,3.138642,True,2.666568,
tt,-40,0.9,1.5,"tt,-40,0.9",1.6596,7.371042e-01,7.370935e-01,3.139972,True,2.666674,
tt,-40,0.9,1.6,"tt,-40,0.9",-4.778999999999999,1.520008e+00,-1.76879e-02,3.137482,True,2.66715,
tt,-40,0.9,1.7,"tt,-40,0.9",18.9126,9.823506e-01,2.296681e-01,3.139092,True,2.666755,
